SYMBOL,full_pct_change_2026-08-06,top_gainers_2026-08-06,top_losers_2026-08-06,CURRENT_UP_STREAK
KHAITANLTD,1.18,,,0
KHANDSE,-2.01,,,0
KICL,0.11,,,0
KILITCH,0.44,,,0
KIMS,0.8,,,0
KINGFA,3.5,,,0
KIOCL,0.64,,,0
KIRANVYPAR,-2.96,,,0
KIRIINDUS,4.14,,,0
KIRLFER,-3.66,,,0
KIRLOSBROS,-1.28,,,0
KIRLOSENG,0.33,,,0
KIRLOSIND,-0.96,,,0
KIRLPNU,-0.19,,,0
KISSHT,-1.12,,,0
KITEX,-0.28,,,0
KKCL,-4.39,,,0
KKJEWELS,-2.05,,,0
KKVAPOW,-5.0,,,0
KLBRENG-B,0.3,,,0
KLL,-0.44,,,0
KMEW,-0.9,,,0
KMSUGAR,-0.73,,,0
KNACK,-2.64,,,0
KNAGRI,1.78,,,0
KNRCON,5.56,,,0
KODYTECH,-1.56,,,0
KOHINOOR,0.43,,,0
KOKUYOCMLN,1.89,,,0
KOLTEPATIL,9.35,,,0
KONSTELEC,-0.38,,,0
KONTOR,-3.42,,,0
KOPRAN,-2.67,,,0
KORE,0.0,,,0
KOTAKBANK,-1.5,,,0
KOTARISUG,0.46,,,0
KOTHARIPET,3.75,,,0
KOTHARIPRO,-0.38,,,0
KOTIC,0.43,,,0
KOTYARK,4.99,,,0
KOVAI,-0.57,,,0
KPEL,-2.08,,,0
KPIGREEN,-0.44,,,0
KPIL,0.87,,,0
KPITTECH,0.0,,,0
KPL,3.63,,,0
KPRMILL,0.7,,,0
KRBL,-0.23,,,0
KREBSBIO,0.72,,,0
KRIDHANINF,-2.56,,,0
KRISHANA,0.37,,,0
KRISHCA,-1.31,,,0
KRISHIVAL,0.61,,,0
KRISHNADEF,3.23,,,0
KRITI,-0.6,,,0
KRITIKA,-0.69,,,0
KRITINUT,5.54,,,0
KRMAYURVED,0.47,,,0
KRN,0.08,,,0
KRONOX,3.12,,,0
KROSS,-2.37,,,0
KRSNAA,-0.28,,,0
KRT,0.09,,,0
KRYSTAL,-0.01,,,0
KSB,-0.49,,,0
KSCL,-1.36,,,0
KSHINTL,-0.48,,,0
KSHITIJPOL,-1.38,,,0
KSL,-0.02,,,0
KSOLVES,1.16,,,0
KSR,-1.46,,,0
KTKBANK,2.39,,,0
KUANTUM,0.7,,,0
KUSUMGAR,1.66,,,0
KWIL,7.04,,,0
LAGNAM,-2.19,,,0
LAHOTIOV,-1.69,,,0
LAKPRE,2.97,,,0
LAKSHYA,-2.65,,,0
LAL,4.14,,,0
LALPATHLAB,2.17,,,0
LAMBODHARA,-1.24,,,0
LAMOSAIC,2.46,,,0
LANCORHOL,-3.0,,,0
LANDMARK,-0.03,,,0
LANDSMILL,-1.23,,,0
LAOPALA,-1.18,,,0
LASA,2.48,,,0
LASERPOWER,0.62,,,0
LATENTVIEW,0.95,,,0
LATTEYS,3.19,,,0
LAURUSLABS,-0.27,,,0
LAXMICOT,4.38,,,0
LAXMIDENTL,-0.46,,,0
LAXMIINDIA,0.38,,,0
LCCINFOTEC,-4.2,,,0
LCL,3.42,,,0
LEMERITE,1.75,,,0
LEMONTREE,0.1,,,0
LENSKART,-1.34,,,0
LEXUS,1.65,,,0
LFIC,-1.89,,,0
LGBBROSLTD,0.38,,,0
LGEINDIA,-0.02,,,0
LGHL,-0.07,,,0
LIBAS,-0.41,,,0
LIBERTSHOE,-1.47,,,0
LICHSGFIN,-1.38,,,0
LICI,-1.39,,,0
LICMFGOLD,2.31,,,0
LICNETFGSC,0.2,,,0
LICNETFN50,-0.13,,,0
LICNETFSEN,0.14,,,0
LICNFNHGP,-0.12,,,0
LICNMID100,-0.4,,,0
LIKHITHA,-0.34,,,0
LINC,0.33,,,0
LINCOLN,-0.76,,,0
LINDEINDIA,0.91,,,0
LIQGRWBEES,0.01,,,0
LIQUID,0.0,,,0
LIQUID1,0.01,,,0
LIQUIDADD,0.01,,,0
LIQUIDBEES,-0.0,,,0
LIQUIDBETF,0.01,,,0
LIQUIDCASE,0.02,,,0
LIQUIDETF,0.0,,,0
LIQUIDIETF,0.0,,,0
LIQUIDPLUS,0.01,,,0
LIQUIDSBI,0.0,,,0
LIQUIDSHRI,0.01,,,0
LLOYDS,-4.22,,,0
LLOYDSENGG,-5.17,,,0
LLOYDSENT,-2.41,,,0
LLOYDSME,-1.35,,,0
LMW,1.61,,,0
LODHA,-2.88,,,0
LOKESHMACH,2.0,,,0
LORDSCHLO,1.4,,,0
LOTUSDEV,1.34,,,0
LOTUSEYE,-0.5,,,0
LOVABLE,0.62,,,0
LOWVOL,0.12,,,0
LOWVOL1,-0.86,,,0
LOWVOLIETF,-0.04,,,0
LOYALTEX,2.16,,,0
LPDC,0.78,,,0
LT,0.12,,,0
LTF,-0.55,,,0
LTFOODS,0.54,,,0
LTGILTBEES,0.13,,,0
LTGILTCASE,0.1,,,0
LTM,0.49,,,0
LTTS,-0.56,,,0
LUMAXIND,0.03,,,0
LUMAXTECH,0.02,,,0
LUPIN,-0.13,,,0
LUXIND,-1.62,,,0
LXCHEM,-1.05,,,0
LYKALABS,-2.7,,,0
M&M,-1.43,,,0
M&MFIN,-2.41,,,0
MAANALU,1.19,,,0
MACPOWER,3.0,,,0
MADHAV,-0.06,,,0
MADHAVBAUG,-0.99,,,0
MADHAVIPL,-2.51,,,0
MADHUCON,1.74,,,0
MADHUSUDAN,-3.18,,,0
MADRASFERT,0.33,,,0
MAFANG,3.49,,,0
MAFATIND,-0.95,,,0
MAGADSUGAR,1.04,,,0
MAGNUM,0.46,,,0
MAGSON,0.0,,,0
MAHABANK,-1.3,,,0
MAHAPEXLTD,-4.31,,,0
MAHASTEEL,-4.9,,,0
MAHEPC,0.08,,,0
MAHESHWARI,0.0,,,0
MAHICKRA,6.59,,,0
MAHKTECH,0.08,,,0
MAHLIFE,0.93,,,0
MAHLOG,0.1,,,0
MAHSCOOTER,-0.12,,,0
MAHSEAMLES,0.21,,,0
MAITHANALL,-0.09,,,0
MAITREYA,1.89,,,0
MAJESAUT,1.55,,,0
MAKEINDIA,0.19,,,0
MAL,0.95,,,0
MALLCOM,0.24,,,0
MALUPAPER,1.35,,,0
MAMATA,-0.01,,,0
MANAKALUCO,7.72,,,0
MANAKCOAT,-3.43,,,0
MANAKSIA,0.7,,,0
MANAKSTEEL,8.35,,,0
MANALIPETC,-0.18,,,0
MANAPPURAM,0.11,,,0
MANBA,-0.43,,,0
MANCREDIT,3.04,,,0
MANDEEP,5.0,,,0
MANGALAM,-0.18,,,0
MANGLMCEM,-0.83,,,0
MANINDS,3.57,,,0
MANINFRA,-2.7,,,0
MANIPALHOS,-2.47,,,0
MANKIND,-0.63,,,0
MANOMAY,1.11,,,0
MANORAMA,1.0,,,0
MANORG,-0.45,,,0
MANUFGBEES,0.3,,,0
MANUGRAPH,2.08,,,0
MANYAVAR,-0.79,,,0
MAPMYINDIA,2.32,,,0
MARALOVER,-2.05,,,0
MARATHON,-0.36,,,0
MARC,-1.69,,,0
MARICO,0.94,,,0
MARINE,5.35,,,0
MARKOLINES,1.93,,,0
MARKSANS,-0.65,,,0
MARSONS,-0.07,,,0
MARUSHIKA,2.9,,,0
MARUTI,-0.78,,,0
MASFIN,0.9,,,0
MASKINVEST,1.67,,,0
MASON,-0.76,,,0
MASPTOP50,2.16,,,0
MASTEK,-0.27,,,0
MASTER,-2.06,,,0
MASTERTR,-2.16,,,0
MATRIMONY,4.76,,,0
MAWANASUG,-3.79,,,0
MAXESTATES,3.53,,,0
MAXHEALTH,-0.7,,,0
MAXIND,0.93,,,0
MAXPOSURE,-1.49,,,0
MAXVOLT,-1.84,,,0
MAYURUNIQ,0.64,,,0
MAZDA,0.49,,,0
MAZDOCK,6.28,,,0
MBAPL,2.2,,,0
MBEL,0.12,,,0
MBLINFRA,-0.67,,,0
MCCHRLS-B,0.17,,,0
MCL,4.07,,,0
MCLEODRUSS,-4.98,,,0
MCLOUD,0.56,,,0
MCON,-1.91,,,0
MCX,1.59,,,0
MDL,4.51,,,0
MEDANTA,2.41,,,0
MEDIASSIST,1.32,,,0
MEDICAMEQ,-2.24,,,0
MEDICO,-1.67,,,0
MEDIORG,-4.93,,,0
MEDPLUS,-0.01,,,0
MEESHO,-1.89,,,0
MEGASTAR,-1.74,,,0
MEGATHERM,0.48,,,0
MEIL,-1.45,,,0
MENNPIS,1.59,,,0
MENONBE,-1.31,,,0
MEP,1.82,,,0
MERCANTILE,-2.93,,,0
MERCURYEV,1.22,,,0
METAL,-0.75,,,0
METALIC,4.5,,,0
METALIETF,-0.68,,,0
METROBRAND,-1.99,,,0
METROGLOBL,3.85,,,0
METROPOLIS,-2.11,,,0
MFML,1.78,,,0
MFSL,-0.28,,,0
MGEL,-3.16,,,0
MGL,0.77,,,0
MGSL,-2.88,,,0
MHLXMIRU,-3.12,,,0
MHRIL,-0.97,,,0
MICEL,0.67,,,0
MID150,0.08,,,0
MID150BEES,-0.23,,,0
MID150CASE,-0.17,,,0
MIDCAP,-0.54,,,0
MIDCAPADD,0.73,,,0
MIDCAPBETA,-0.44,,,0
MIDCAPETF,0.21,,,0
MIDCAPIETF,-0.29,,,0
MIDHANI,4.35,,,0
MIDQ50ADD,-0.43,,,0
MIDSELIETF,-0.3,,,0
MIDSMALL,0.23,,,0
MIDWESTLTD,-0.08,,,0
MINDACORP,-0.84,,,0
MINDSPACE,0.49,,,0
MINDTECK,2.5,,,0
MIRZAINT,-1.09,,,0
MITCON,0.08,,,0
MITTAL,0.0,,,0
MKPL,-1.66,,,0
MMEL,-0.17,,,0
MMFL,5.78,,,0
MMP,0.27,,,0
MMTC,0.42,,,0
MMWL,3.72,,,0
MNC,-0.43,,,0
MOALPHA50,0.85,,,0
MOBANK10,-0.7,,,0
MOBIKWIK,0.54,,,0
MOBILISE,4.41,,,0
MOCAPITAL,-0.32,,,0
MODEFENCE,3.04,,,0
MODINATUR,-2.02,,,0
MODIRUBBER,-1.97,,,0
MODIS,0.12,,,0
MODISONLTD,-1.04,,,0
MODTHREAD,-4.74,,,0
MOENERGY,-0.15,,,0
MOGOLD,2.35,,,0
MOGSEC,0.95,,,0
MOHEALTH,0.64,,,0
MOHITIND,-4.53,,,0
MOIL,-0.09,,,0
MOINFRA,-0.41,,,0
MOIPO,-0.08,,,0
MOKSH,5.39,,,0
MOL,-2.08,,,0
MOLDTECH,19.35,19.35,,0
MOLDTKPAC,-0.3,,,0
MOLOWVOL,-0.11,,,0
MOM100,-0.16,,,0
MOM30IETF,-0.06,,,0
MOM50,0.49,,,0
MOMENTUM,-2.01,,,0
MOMENTUM30,-0.29,,,0
MOMENTUM50,-0.02,,,0
MOMETAL,2.25,,,0
MOMGF,0.76,,,0
MOMIDMTM,0.62,,,0
MOMMIDCAP,0.23,,,0
MOMNC,0.27,,,0
MOMOMENTUM,0.26,,,0
MON100,3.28,,,0
MON50EQUAL,0.73,,,0
MONARCH,-0.5,,,0
MONEXT50,-0.34,,,0
MONEYBOXX,1.39,,,0
MONIFTY100,0.93,,,0
MONIFTY500,0.29,,,0
MONOLITH,2.59,,,0
MONOPHARMA,-4.62,,,0
MONQ50,3.06,,,0
MONTECARLO,-0.4,,,0
MOOILGAS,0.0,,,0
MOPSE,0.26,,,0
MOQUALITY,0.45,,,0
MOREALTY,-1.41,,,0
MOREPENLAB,3.21,,,0
MOS,0.5,,,0
MOSCHIP,0.31,,,0
MOSERVICE,0.28,,,0
MOSILVER,0.58,,,0
MOSMALL250,0.22,,,0
MOTHERSON,0.42,,,0
MOTILALOFS,-0.68,,,0
MOTISONS,-0.07,,,0
MOTOGENFIN,-0.27,,,0
MOTOUR,-0.86,,,0
MOVALUE,0.43,,,0
MPEL,0.0,,,0
MPHASIS,-1.55,,,0
MPSLTD,-3.82,,,0
MRF,-0.35,,,0
MRPL,-1.87,,,0
MSCI360,1.17,,,0
MSCIADD,0.17,,,0
MSCIINDIA,0.73,,,0
MSPL,4.63,,,0
MSTCLTD,0.55,,,0
MSUMI,0.1,,,0
MTARTECH,4.99,,,0
MTEDUCARE,-2.02,,,0
MTNL,-0.04,,,0
MUFIN,-0.28,,,0
MUFTI,7.04,,,0
MUKANDLTD,0.79,,,0
MUKKA,0.52,,,0
MUKTAARTS,3.23,,,0
MULTICAP,0.06,,,0
MUNISH,-0.37,,,0
MUNJALAU,-0.71,,,0
MUNJALSHOW,-2.59,,,0
MURUDCERA,-0.48,,,0
MUTHOOTCAP,1.05,,,0
MUTHOOTFIN,0.08,,,0
MUTHOOTMF,-3.57,,,0
MVELECTRO,46.82,46.82,,0
MVGJL,-1.95,,,0
MVKAGRO,-5.0,,,0
MWL,0.44,,,0
MYMUDRA,-0.62,,,0
NACLIND,-1.49,,,0
NAGREEKCAP,-0.96,,,0
NAGREEKEXP,0.66,,,0
NAHARCAP,3.48,,,0
NAHARINDUS,2.57,,,0
NAHARPOLY,-12.25,,-12.25,0
NAHARSPING,-5.82,,,0
NAM-INDIA,-1.23,,,0
NAMAN,0.0,,,0
NAMOEWASTE,-0.6,,,0
NARMADA,-7.73,,-7.73,0
NATCAPSUQ,1.19,,,0
NATCOPHARM,-0.55,,,0
NATHBIOGEN,-2.35,,,0
NATIONALUM,0.0,,,0
NATIONSTD,-5.0,,,0
NAUKRI,-0.16,,,0
NAVA,2.1,,,0
NAVINFLUOR,13.67,13.67,,0
NAVKARCORP,-1.19,,,0
NAVKARURB,0.0,,,0
NAVNETEDUL,0.45,,,0
NAZARA,1.16,,,0
NBCC,0.26,,,0
NBIFIN,1.25,,,0
NCC,0.11,,,0
NCLIND,2.21,,,0
NDGL,-0.24,,,0
NDL,-2.53,,,0
NDLVENTURE,0.83,,,0
NDRAUTO,-1.45,,,0
NDTV,0.27,,,0
NEAGI,-0.47,,,0
NECCLTD,-0.72,,,0
NECLIFE,-1.04,,,0
NEELAM,-4.32,,,0
NELCAST,-1.06,,,0
NELCO,-1.14,,,0
NEOCHEM,3.42,,,0
NEOGEN,0.93,,,0
NEPHROCARE,4.94,,,0
NEPHROPLUS,-2.57,,,0
NEPTUNE,0.24,,,0
NESCO,-0.02,,,0
NESTLEIND,0.99,,,0
NETF,0.52,,,0
NETWEB,-1.59,,,0
NETWORK18,1.05,,,0
NEULANDLAB,7.95,,,0
NEWGEN,-2.54,,,0
NEWJAISA,4.79,,,0
NEXT30ADD,0.23,,,0
NEXT50,0.33,,,0
NEXT50ADD,0.36,,,0
NEXT50BETA,0.01,,,0
NEXT50ETF,-2.11,,,0
NEXT50IETF,0.38,,,0
NEXTMEDIA,1.28,,,0
NFL,0.28,,,0
NFPSAMPOOR,-1.49,,,0
NGIL,-3.39,,,0
NGLFINE,0.01,,,0
NH,-0.95,,,0
NHPC,-1.4,,,0
NIACL,-2.63,,,0
NIBE,1.7,,,0
NIBL,-6.48,,,0
NIDAN,-0.75,,,0
NIF100BEES,-0.19,,,0
NIF100IETF,0.38,,,0
NIFTY1,0.14,,,0
NIFTY100EW,0.39,,,0
NIFTYADD,0.07,,,0
NIFTYAXIS,0.08,,,0
NIFTYBEES,0.23,,,0
NIFTYBETA,0.6,,,0
NIFTYBETF,0.34,,,0
NIFTYCASE,0.51,,,0
NIFTYETF,0.35,,,0
NIFTYIETF,0.21,,,0
NIFTYQLITY,-0.05,,,0
NIITLTD,-0.52,,,0
NIITMTS,-1.64,,,0
NIKITA,0.0,,,0
NILAINFRA,1.6,,,0
NILASPACES,-0.81,,,0
NILE,-2.15,,,0
NILKAMAL,-1.37,,,0
NIMBSPROJ,-4.23,,,0
NINSYS,1.89,,,0
NIPPOBATRY,1.96,,,0
NIRAJ,1.06,,,0
NIRLON,-0.09,,,0
NIRMAN,9.76,,,0
NITCO,-1.31,,,0
NITINSPIN,-1.07,,,0
NITIRAJ,-0.19,,,0
NITTAGELA,1.27,,,0
NIVABUPA,-0.41,,,0
NKIND,4.49,,,0
NLCINDIA,0.23,,,0
NMDC,0.47,,,0
NOCIL,-1.32,,,0
NOIDATOLL,-1.13,,,0
NORBTEAEXP,-1.75,,,0
NORTHARC,-1.67,,,0
NOVAAGRI,-0.13,,,0
NOVARTIND,-1.54,,,0
NPBET,0.31,,,0
NPST,-1.86,,,0
NRAIL,6.95,,,0
NRBBEARING,-2.64,,,0
NRL,2.0,,,0
NRVANDANA,-0.72,,,0
NSIL,-0.06,,,0
NSLNISP,0.09,,,0
NTPC,-1.4,,,0
NTPCGREEN,0.74,,,0
NUCLEUS,1.26,,,0
NURECA,-1.54,,,0
NUVAMA,-1.06,,,0
NUVOCO,1.95,,,0
NV20,-0.42,,,0
NV20BEES,0.17,,,0
NV20IETF,-0.07,,,0
NXST,-1.01,,,0
NYKAA,-1.01,,,0
OAL,1.28,,,0
OBCL,0.0,,,0
OBEROIRLTY,-1.63,,,0
OBSCP,5.67,,,0
OCCLLTD,-5.0,,,0
ODIGMA,0.7,,,0
OFSS,-0.2,,,0
OIL,0.0,,,0
OILCOUNTUB,-1.36,,,0
OILIETF,2.04,,,0
OLAELEC,0.0,,,0
OLECTRA,0.0,,,0
OLIL,2.08,,,0
OMAXAUTO,1.13,,,0
OMAXE,1.88,,,0
OMFREIGHT,1.85,,,0
OMFURN,-3.37,,,0
OMINFRAL,0.35,,,0
OMNI,-14.41,,-14.41,0
OMPOWER,2.09,,,0
ONDOOR,0.99,,,0
ONELIFECAP,-1.08,,,0
ONEPOINT,-0.16,,,0
ONESOURCE,0.22,,,0
ONGC,-1.0,,,0
ONIDA,-1.44,,,0
ONMOBILE,-3.13,,,0
ONWARDTEC,-1.05,,,0
ONYX,-4.44,,,0
OPTIEMUS,-1.57,,,0
OPTIVALUE,1.94,,,0
ORBTEXP,0.0,,,0
ORCHASP,-1.24,,,0
ORCHPHARMA,0.73,,,0
ORIANA,2.62,,,0
ORICONENT,1.01,,,0
ORIENTALTL,0.19,,,0
ORIENTBELL,0.21,,,0
ORIENTCEM,-1.56,,,0
ORIENTCER,0.49,,,0
ORIENTELEC,-0.88,,,0
ORIENTHOT,-1.93,,,0
ORIENTLTD,0.64,,,0
ORIENTPPR,-0.26,,,0
ORIENTTECH,-0.42,,,0
ORISSAMINE,-2.07,,,0
ORKLAINDIA,-2.05,,,0
ORTEL,4.93,,,0
ORTINGLOBE,0.33,,,0
OSELDEVICE,-2.22,,,0
OSIAHYPER,-2.14,,,0
OSWALAGRO,3.68,,,0
OSWALGREEN,0.32,,,0
OSWALPUMPS,-1.01,,,0
OSWALSEEDS,-0.95,,,0
OWAIS,-1.29,,,0
PACEDIGITK,-6.92,,,0
PAGEIND,-0.76,,,0
PAISALO,-0.23,,,0
PAKKA,-0.95,,,0
PALASHSECU,-1.64,,,0
PALREDTEC,0.34,,,0
PANACEABIO,-0.05,,,0
PANACHE,0.65,,,0
PANAMAPET,8.73,,,0
PANSARI,-1.19,,,0
PAR,2.05,,,0
PARACABLES,2.63,,,0
PARADEEP,0.97,,,0
PARAGMILK,-0.68,,,0
PARAGON,0.93,,,0
PARAS,1.65,,,0
PARASPETRO,3.82,,,0
PARIN,-1.76,,,0
PARKHOSPS,2.6,,,0
PARKHOTELS,-0.94,,,0
PARSVNATH,-1.75,,,0
PARTH,-2.04,,,0
PARTYCRUS,3.86,,,0
PASHUPATI,0.52,,,0
PASUPTAC,-3.43,,,0
PATANJALI,-0.56,,,0
PATELENG,0.07,,,0
PATELRMART,-1.56,,,0
PATILAUTOM,4.99,,,0
PATINTLOG,1.65,,,0
PAUSHAKLTD,-2.93,,,0
PAVNAIND,9.59,,,0
PAYTM,0.91,,,0
PCBL,-1.41,,,0
PCCL,-2.02,,,0
PCJEWELLER,-1.22,,,0
PDMJEPAPER,2.57,,,0
PDSL,0.07,,,0
PEARLPOLY,-1.92,,,0
PELATRO,-7.83,,-7.83,0
PENIND,-1.83,,,0
PENINLAND,1.99,,,0
PERFECT,-3.64,,,0
PERSISTENT,-1.1,,,0
PETRONET,-1.37,,,0
PFC,0.0,,,0
PFCL41A,0.0,,,0
PFIZER,-0.16,,,0
PFOCUS,-2.6,,,0
PFS,-0.14,,,0
PGEL,1.12,,,0
PGHH,-0.01,,,0
PGHL,-6.13,,,0
PGIL,5.56,,,0
PGINVIT,1.1,,,0
PHANTOMFX,0.52,,,0
PHARMABEES,-0.15,,,0
PHOENIXLTD,-0.91,,,0
PHOGLOBAL,2.5,,,0
PICCADIL,-2.36,,,0
PIDILITIND,1.26,,,0
PIGL,-2.6,,,0
PIIND,-0.5,,,0
PILANIINVS,-0.54,,,0
PILITA,-0.58,,,0
PINELABS,5.56,,,0
PIONEEREMB,0.16,,,0
PIONRINV,-3.46,,,0
PIRAMALFIN,-1.26,,,0
PITTIENG,-0.97,,,0
PIXTRANS,-1.39,,,0
PLADAINFO,-4.31,,,0
PLASTIBLEN,3.94,,,0
PLATIND,-0.58,,,0
PLAZACABLE,-0.4,,,0
PML,-1.04,,,0
PNB,0.66,,,0
PNBGILTS,-2.09,,,0
PNBHOUSING,2.53,,,0
PNC,-0.92,,,0
PNCINFRA,-5.81,,,0
PNGJL,-3.57,,,0
PNGSREVA,-2.28,,,0
POCL,-4.85,,,0
PODDARMENT,2.9,,,0
POKARNA,0.17,,,0
POLICYBZR,-1.3,,,0
POLYCAB,1.25,,,0
POLYMED,0.05,,,0
POLYPLEX,-0.33,,,0
POLYSIL,-5.0,,,0
PONNIERODE,-0.09,,,0
POONAWALLA,2.1,,,0
POSITRON,-0.35,,,0
POWERGRID,-3.9,,,0
POWERICA,-4.49,,,0
POWERINDIA,-1.54,,,0
POWERMECH,1.71,,,0
PPAP,5.0,,,0
PPL,2.1,,,0
PPLPHARMA,0.71,,,0
PPSL,3.7,,,0
PRABHA,-0.16,,,0
PRADPME,-0.36,,,0
PRAENG,-0.05,,,0
PRAJIND,0.6,,,0
PRAKASH,1.92,,,0
PRAKASHSTL,-1.49,,,0
PRAMARA,1.64,,,0
PRANIK,-2.38,,,0
PRATHAM,-1.64,,,0
PRAVEG,2.02,,,0
PRAXIS,8.72,,,0
PRECAM,-0.5,,,0
PRECISION,2.53,,,0
PRECOT,3.12,,,0
PRECWIRE,2.31,,,0
PREMCO,0.25,,,0
PREMEXPLN,0.58,,,0
PREMIER,0.7,,,0
PREMIERENE,-0.22,,,0
PREMIERPOL,-0.69,,,0
PREMIUM,2.63,,,0
PRESSTONIC,9.93,,,0
PRESTIGE,-0.94,,,0
PRICOLLTD,-0.68,,,0
PRIMECAB,-1.51,,,0
PRIMESECU,-2.63,,,0
PRIMO,-1.66,,,0
PRINCEPIPE,-0.11,,,0
PRITI,0.03,,,0
PRITIKA,0.08,,,0
PRITIKAUTO,-1.02,,,0
PRIVISCL,0.33,,,0
PRIZOR,0.46,,,0
PRLIND,-1.24,,,0
PROFX,-1.34,,,0
PROPSHOP,-0.51,,,0
PROSTARM,7.89,,,0
PROTEAN,-2.32,,,0
PROV,1.12,,,0
PROZONER,-0.12,,,0
PRSMJOHNSN,0.56,,,0
PRUDENT,-2.07,,,0
PRUDMOULI,0.3,,,0
PSB,0.76,,,0
PSPPROJECT,3.09,,,0
PSRAJ,-4.69,,,0
PSUBANK,1.96,,,0
PSUBANKADD,2.66,,,0
PSUBNKBEES,2.04,,,0
PSUBNKIETF,2.29,,,0
PTC,0.91,,,0
PTCIL,0.71,,,0
PTL,-0.3,,,0
PUNJABCHEM,0.95,,,0
PURPLEUTED,5.0,,,0
PURVA,-0.36,,,0
PURVFLEXI,4.84,,,0
PUSHPA,-0.7,,,0
PVP,19.6,19.6,,0
PVRINOX,-0.99,,,0
PVSL,0.37,,,0
PVTBANIETF,0.0,,,0
PVTBANK,0.32,,,0
PVTBANKADD,-0.11,,,0
PVTBKGROWW,0.5,,,0
PWL,-1.82,,,0
PYRAMID,-2.01,,,0
QGOLDHALF,2.64,,,0
QLINE,-2.31,,,0
QMSMEDI,2.41,,,0
QNIFTY,0.38,,,0
QPOWER,2.73,,,0
QUADFUTURE,5.62,,,0
QUAL30IETF,0.32,,,0
QUALITY30,0.09,,,0
QUESS,0.24,,,0
QUESTLAB,-3.37,,,0
QUICKHEAL,0.61,,,0
QUICKTOUCH,-3.78,,,0
QUINT,-0.08,,,0
RACE,-0.8,,,0
RACLGEAR,5.88,,,0
RADAAN,-1.62,,,0
RADHIKAJWE,-0.65,,,0
RADIANTCMS,-0.46,,,0
RADICO,-1.76,,,0
RADIOCITY,-0.43,,,0
RADIOWALLA,-1.99,,,0
RAILTEL,0.43,,,0
RAIN,0.13,,,0
RAINBOW,-1.59,,,0
RAJESHEXPO,-0.9,,,0
RAJMET,1.21,,,0
RAJOOENG,1.47,,,0
RAJPALAYAM,-0.01,,,0
RAJPUTANA,3.75,,,0
RAJRATAN,-2.75,,,0
RAJRILTD,-0.83,,,0
RAJSREESUG,-1.1,,,0
RAJTV,-1.97,,,0
RALLIS,-0.69,,,0
RAMANEWS,0.21,,,0
RAMAPHO,0.02,,,0
RAMASTEEL,2.58,,,0
RAMBHAJO,1.14,,,0
RAMCOCEM,1.62,,,0
RAMCOIND,0.94,,,0
RAMCOSYS,0.77,,,0
RAMKY,3.0,,,0
RAMRAT,6.94,,,0
RANASUG,-2.09,,,0
RANEHOLDIN,-4.31,,,0
RAPIDFLEET,-0.91,,,0
RAPPID,3.11,,,0
RATEGAIN,-3.42,,,0
RATNAMANI,-0.46,,,0
RATNAVEER,1.16,,,0
RAYMOND,-0.29,,,0
RAYMONDLSL,-1.04,,,0
RAYMONDREL,-0.63,,,0
RBA,2.86,,,0
RBLBANK,0.56,,,0
RBMINFRA,-0.49,,,0
RBS,3.22,,,0
RBZJEWEL,0.8,,,0
RCDL,-4.73,,,0
RCF,0.27,,,0
RCOM,0.0,,,0
READYMIX,-1.75,,,0
RECLTD,-1.23,,,0
REDINGTON,0.83,,,0
REDTAPE,1.95,,,0
REFEX,-0.78,,,0
REFRACTORY,1.36,,,0
REGAAL,0.3,,,0
REGENCERAM,4.59,,,0
RELAXO,2.26,,,0
RELCHEMQ,1.91,,,0
RELIABLE,1.07,,,0
RELIANCE,3.52,,,0
RELIGARE,-0.25,,,0
RELINFRA,4.99,,,0
RELTD,-0.89,,,0
REMSONSIND,3.41,,,0
REMUS,5.4,,,0
RENUKA,-0.94,,,0
REPCOHOME,1.39,,,0
REPL,0.14,,,0
REPRO,0.09,,,0
RESPONIND,-0.98,,,0
RETAIL,-1.43,,,0
RFBL,-0.57,,,0
RGL,-1.98,,,0
RHETAN,1.73,,,0
RHFL,0.0,,,0
RHIM,0.53,,,0
RHL,2.62,,,0
RICOAUTO,-2.2,,,0
RIIL,1.47,,,0
RIIT,0.72,,,0
RILINFRA,-0.92,,,0
RIR,0.28,,,0
RISHABH,-0.02,,,0
RITCO,-1.94,,,0
RITES,1.77,,,0
RITEZONE,4.72,,,0
RKDL,-0.52,,,0
RKEC,-2.13,,,0
RKFORGE,-0.84,,,0
RKSWAMY,3.15,,,0
RMC,5.28,,,0
RMDRIP,-0.61,,,0
RML,-6.57,,,0
RNBDENIMS,-0.44,,,0
RNFI,-0.69,,,0
RNPL,1.07,,,0
ROHLTD,-0.08,,,0
ROLEXRINGS,5.51,,,0
ROLLT,4.95,,,0
ROML,1.3,,,0
ROSSARI,0.2,,,0
ROSSELLIND,-4.7,,,0
ROSSTECH,2.4,,,0
ROTO,5.0,,,0
ROUTE,0.23,,,0
ROXHITECH,-2.74,,,0
ROYALARC,-1.96,,,0
RPEL,1.51,,,0
RPGLIFE,-0.7,,,0
RPOWER,0.29,,,0
RPPINFRA,-2.74,,,0
RPPL,7.54,,,0
RPSGVENT,-4.1,,,0
RPTECH,-4.13,,,0
RRIL,-4.01,,,0
RRKABEL,-1.02,,,0
RSDFIN,-5.0,,,0
RSL,1.6,,,0
RSSOFTWARE,-0.94,,,0
RSWM,-5.0,,,0
