SYMBOL,CLOSE,PREV_CLOSE,PCT_CHANGE
BLACKBUCK,557.55,556.2,0.24
VALUEAXIS,33.48,33.4,0.24
MALLCOM,1015.1,1012.65,0.24
CHAMBLFERT,459.75,458.65,0.24
QUESS,315.25,314.5,0.24
746GS2073,100.95,100.71,0.24
JTEKTINDIA,141.16,140.82,0.24
ATMASTCO,148.0,147.65,0.24
NEPTUNE,185.4,184.95,0.24
SANDHAR,656.35,654.75,0.24
BLIL,71.12,70.95,0.24
842IIFL26,999.9,997.5,0.24
SARDAEN,500.9,499.7,0.24
875AEL29,1048.0,1045.5,0.24
ROUTE,533.5,532.3,0.23
SBIETFIT,345.92,345.14,0.23
INFRAIETF,97.35,97.13,0.23
NIFTYBEES,280.59,279.96,0.23
INNOVANA,331.8,331.05,0.23
NEXT30ADD,44.05,43.95,0.23
NLCINDIA,304.0,303.3,0.23
MOMMIDCAP,12.89,12.86,0.23
MIDSMALL,51.9,51.78,0.23
AHLEAST,142.41,142.09,0.23
ATALREAL,34.64,34.56,0.23
RSYSTEMS,255.95,255.35,0.23
DBCORP,210.65,210.19,0.22
MOSMALL250,18.46,18.42,0.22
ONESOURCE,1557.1,1553.7,0.22
EBBETF0433,1320.49,1317.54,0.22
STEELCAS,337.75,337.0,0.22
BIL,809.9,808.15,0.22
INTERNET,13.92,13.89,0.22
TOP20,9.14,9.12,0.22
SMALL250,18.44,18.4,0.22
HDFCNIFTY,276.66,276.09,0.21
HEALTHAXIS,169.9,169.55,0.21
URBAN,144.8,144.5,0.21
MIDCAPETF,23.86,23.81,0.21
ZYDUSWELL,531.5,530.4,0.21
ORIENTBELL,315.55,314.9,0.21
YASHO,4166.1,4157.5,0.21
MAHSEAMLES,583.8,582.6,0.21
NIFTYIETF,279.06,278.47,0.21
RAMANEWS,33.52,33.45,0.21
HYBRIDETF,10.14,10.12,0.2
HDFCSML250,185.47,185.1,0.2
ROSSARI,525.95,524.9,0.2
DCI,350.9,350.2,0.2
LICNETFGSC,29.56,29.5,0.2
TOP15IETF,10.13,10.11,0.2
GPTHEALTH,165.03,164.7,0.2
GEECEE,360.25,359.55,0.19
JUNIORBEES,807.25,805.74,0.19
668GS2040,98.19,98.0,0.19
UBL,1415.3,1412.6,0.19
MAKEINDIA,168.89,168.57,0.19
ABSLPSE,10.34,10.32,0.19
HINDWAREAP,218.59,218.17,0.19
CITIUSINVT,110.08,109.87,0.19
ORIENTALTL,5.15,5.14,0.19
732GS2030,103.2,103.0,0.19
VIDHIING,322.05,321.45,0.19
HILINFRA,45.53,45.45,0.18
AGARIND,524.2,523.25,0.18
ARVIND,546.1,545.1,0.18
ZENITHSTL,5.65,5.64,0.18
TRIGYN,54.8,54.7,0.18
AXISBANK,1256.0,1253.9,0.17
NV20BEES,142.48,142.24,0.17
885IHL26,1060.0,1058.2,0.17
CAPINVIT,75.52,75.39,0.17
POKARNA,967.15,965.5,0.17
TIRUPATIFL,70.62,70.5,0.17
MCCHRLS-B,675.9,674.75,0.17
MSCIADD,30.23,30.18,0.17
769NHAI31,1148.0,1146.0,0.17
TEGA,1583.3,1580.6,0.17
JUBLPHARMA,926.25,924.7,0.17
865IRFC29,1107.0,1105.11,0.17
SETF10GILT,266.0,265.54,0.17
XCHANGING,68.26,68.15,0.16
VISACHROME,37.99,37.93,0.16
PIONEEREMB,24.3,24.26,0.16
HDFCBSE500,38.27,38.21,0.16
3BBLACKBIO,1205.9,1204.0,0.16
EMAMIPAP,112.06,111.88,0.16
SHIGAN,64.0,63.9,0.16
TTL,6.28,6.27,0.16
IGL,154.33,154.08,0.16
SIGNATURE,815.0,813.7,0.16
HDFCSENSEX,89.26,89.13,0.15
DWARKESH,40.37,40.31,0.15
182D051126,98.0,97.85,0.15
SONAMLTD,54.65,54.57,0.15
TEAMLEASE,1253.5,1251.6,0.15
GUJAPOLLO,367.6,367.1,0.14
FEDDERSHOL,42.34,42.28,0.14
LICNETFSEN,893.0,891.74,0.14
KELLTONTEC,14.19,14.17,0.14
NIFTY1,272.83,272.44,0.14
IPL,145.61,145.4,0.14
FORCAS,184.35,184.1,0.14
AURIONPRO,730.0,729.0,0.14
REPL,64.98,64.89,0.14
WENDT,8063.5,8052.0,0.14
GROWWPSE,100.04,99.91,0.13
BNKETFAXIS,598.76,598.01,0.13
LTGILTBEES,30.05,30.01,0.13
DPSCLTD,7.43,7.42,0.13
RAIN,243.0,242.68,0.13
ARROWGREEN,746.1,745.1,0.13
TORNTPOWER,1325.2,1323.5,0.13
LT,4061.8,4057.0,0.12
73GS2053,99.5,99.38,0.12
BIRLAMONEY,133.53,133.37,0.12
JAYAGROGN,224.47,224.2,0.12
GSFC,162.43,162.23,0.12
LOWVOL,213.27,213.02,0.12
MBEL,288.25,287.9,0.12
865SCL27,1000.0,998.83,0.12
DHANBANK,32.74,32.7,0.12
MODIS,411.15,410.65,0.12
BALAXI,24.2,24.17,0.12
SAGARDEEP,25.23,25.2,0.12
ELLEN,281.3,280.95,0.12
CTE,37.97,37.93,0.11
RTNPOWER,8.77,8.76,0.11
10IIFL28,1005.99,1004.87,0.11
KICL,5528.0,5522.0,0.11
8ABCL26,1063.0,1061.8,0.11
NCC,143.73,143.57,0.11
SEIL,202.6,202.38,0.11
ANUHPHR,79.31,79.22,0.11
MANAPPURAM,364.0,363.6,0.11
AERONEU,85.44,85.35,0.11
957ISFL26,1000.0,999.0,0.1
SEJALLTD,720.9,720.15,0.1
MSUMI,41.01,40.97,0.1
915APSBC28,103346.12,103238.65,0.1
LEMONTREE,112.79,112.68,0.1
ANDHRAPAP,60.68,60.62,0.1
SWANCORP,310.9,310.6,0.1
668GS2033,98.7,98.6,0.1
LTGILTCASE,30.61,30.58,0.1
82HUDCO27,1049.0,1048.0,0.1
MAHLOG,413.9,413.5,0.1
BAHETI,763.5,762.75,0.1
GNA,530.25,529.7,0.1
KRT,117.1,117.0,0.09
764HUDCO31,1116.07,1115.05,0.09
DODLA,1045.5,1044.6,0.09
REPRO,375.1,374.75,0.09
HCL-INSYS,11.6,11.59,0.09
QUALITY30,21.22,21.2,0.09
HDFCNIFIT,33.25,33.22,0.09
9SCL26BA,1070.0,1069.0,0.09
TFL,11.49,11.48,0.09
NSLNISP,44.81,44.77,0.09
KRN,1214.7,1213.7,0.08
MUTHOOTFIN,2894.2,2892.0,0.08
URBANCO,142.67,142.55,0.08
EMETAL,13.17,13.16,0.08
MAHEPC,107.7,107.61,0.08
PRITIKA,64.0,63.95,0.08
MID150,23.75,23.73,0.08
875IHFL29,1023.01,1022.2,0.08
ALOKINDS,11.98,11.97,0.08
MAHKTECH,23.91,23.89,0.08
NIFTYAXIS,272.13,271.91,0.08
GILLETTE,7694.0,7688.0,0.08
MITCON,78.51,78.45,0.08
DHAMPURSUG,149.41,149.3,0.07
PATELENG,28.79,28.77,0.07
888IRFC29,1124.84,1124.0,0.07
NIFTYADD,258.89,258.7,0.07
WEWORK,748.2,747.7,0.07
PDSL,358.05,357.8,0.07
GROBTEA,899.4,898.8,0.07
GROWWRAIL,29.5,29.48,0.07
ICICIB22,117.42,117.34,0.07
INCREDIBLE,33.04,33.02,0.06
MULTICAP,16.97,16.96,0.06
ABLBL,94.66,94.6,0.06
IDFCFIRSTB,85.35,85.3,0.06
VALUE,16.44,16.43,0.06
CORALFINAC,33.48,33.46,0.06
JAYBEE,86.75,86.7,0.06
INDIACEM,393.05,392.8,0.06
ZENSARTECH,500.65,500.35,0.06
HEALTHCARE,21.68,21.67,0.05
DPWIRES,166.43,166.35,0.05
POLYMED,1709.3,1708.5,0.05
CMNL,97.25,97.2,0.05
971SCL30,1021.2,1020.7,0.05
KAMAHOLD,2510.4,2509.2,0.05
SAWALIYA,289.4,289.25,0.05
KDDL,3706.1,3704.4,0.05
ALPL30IETF,28.47,28.46,0.04
TFCILTD,110.81,110.77,0.04
DCMSHRIRAM,1010.4,1010.0,0.04
AAVAS,1376.3,1375.7,0.04
ATUL,6796.5,6794.0,0.04
INFOLLION,157.75,157.7,0.03
PRITI,37.1,37.09,0.03
LUMAXIND,5799.5,5798.0,0.03
SHIVAMILLS,62.38,62.36,0.03
SCLZC26,2330.18,2329.42,0.03
738REC27TF,1066.46,1066.12,0.03
IIFLCAPS,335.45,335.35,0.03
DOMS,2251.2,2250.5,0.03
LIQUIDCASE,115.34,115.32,0.02
RAMAPHO,124.5,124.47,0.02
LUMAXTECH,1698.3,1697.9,0.02
COALINDIA,415.6,415.5,0.02
96IIFL28A,1004.1,1003.93,0.02
AFSL,201.25,201.21,0.02
87HMDA32,103713.29,103689.45,0.02
1075SCL33,1083.0,1082.76,0.02
CIFC26A,1264.5,1264.25,0.02
ATLANTAA,40.31,40.3,0.02
CENTUM,3790.3,3789.5,0.02
GROWWLIQID,110.22,110.2,0.02
SIYSIL,628.15,628.0,0.02
SBIETFPB,283.64,283.62,0.01
SBILIQETF,1050.6,1050.45,0.01
LIQUIDADD,1139.01,1138.86,0.01
725GS2063,97.59,97.58,0.01
LIQUIDPLUS,1097.61,1097.49,0.01
CASHIETF,1074.03,1073.9,0.01
HINDPETRO,395.0,394.95,0.01
LIQGRWBEES,1050.52,1050.39,0.01
ELIQUID,1042.44,1042.3,0.01
AONELIQUID,1071.36,1071.22,0.01
HDFCLIQUID,1072.48,1072.35,0.01
LIQUID1,1116.87,1116.73,0.01
SENSEXADD,81.16,81.15,0.01
LIQUIDSHRI,1116.09,1115.96,0.01
EQUAL50ADD,352.85,352.83,0.01
717GS2030,103.51,103.5,0.01
NEXT50BETA,79.77,79.76,0.01
LIQUIDBETF,1093.38,1093.25,0.01
NGLFINE,3428.5,3428.2,0.01
CLSL,68.0,68.0,0.0
SIMBHALS,7.0,7.0,0.0
115VCCL31,98000.0,98000.0,0.0
965ISF28,100182.8,100182.83,-0.0
NIKITA,74.0,74.0,0.0
LIQUIDSBI,1000.01,999.99,0.0
ANTGRAPHIC,0.75,0.75,0.0
BLUECHIP,1.68,1.68,0.0
MAHESHWARI,73.0,73.0,0.0
7PFCL31,1000.01,1000.0,0.0
PFCL41A,954.0,954.0,0.0
WHITEFORCE,39.0,39.0,0.0
EXIMROUTES,114.0,114.0,0.0
MAGSON,180.0,180.0,0.0
GRAPHISAD,28.75,28.75,0.0
FEL,0.37,0.37,0.0
903SFL28,1042.0,1042.0,0.0
885SCL26,1072.8,1072.8,0.0
LIQUIDETF,1000.0,1000.0,0.0
SHRIKRISH,42.29,42.29,0.0
KANCHI,361.9,361.9,0.0
COMMITTED,350.0,350.0,0.0
SERVICE,61.0,61.0,0.0
92SFIL28,1040.2,1040.2,0.0
905LTF27,1030.5,1030.45,0.0
898LTF29,1070.55,1070.55,0.0
CELLPOINT,18.0,18.0,0.0
751HUDCO28,1062.43,1062.43,0.0
RHFL,1.91,1.91,0.0
BAIDFIN,10.1,10.1,0.0
BNALTD,390.0,390.0,0.0
865IIFL31,990.0,990.0,0.0
VIKASLIFE,1.26,1.26,0.0
VIKASECO,1.11,1.11,0.0
1165ESFB32,102000.0,102000.0,0.0
762UP33,97.5,97.5,0.0
HDFCPVTBAN,28.25,28.25,0.0
LIQUIDIETF,999.99,999.99,0.0
PVTBANIETF,28.03,28.03,0.0
DOLLEX,30.5,30.5,0.0
AKSHAR,0.44,0.44,0.0
TPHQ,0.42,0.42,0.0
AVANA,156.0,156.0,0.0
RCOM,0.83,0.83,0.0
SAIFL,5.05,5.05,0.0
94SFL28,1041.0,1041.0,0.0
DHTL,32.25,32.25,0.0
1075WCA28,9801.0,9801.0,0.0
97SFL28,1100.0,1100.0,0.0
890AEL31,1049.95,1050.0,-0.0
ABSLLIQUID,999.99,999.99,0.0
783MP48,95.0,95.0,0.0
KPITTECH,623.0,623.0,0.0
113ESFB31,101000.0,101001.0,-0.0
TUNWAL,26.1,26.1,0.0
930AEL30,1042.06,1042.02,0.0
925ECL28,1020.0,1020.0,0.0
ISHAN,0.5,0.5,0.0
MOOILGAS,11.3,11.3,0.0
SIDDHICOTS,28.55,28.55,0.0
INSPIRE,9.05,9.05,0.0
910TCAP28,1110.0,1110.0,0.0
96IIFL28,1003.73,1003.75,-0.0
CSSL,104.0,104.0,0.0
VICTORYEV,16.55,16.55,0.0
ANTHEM,825.65,825.65,0.0
IIFLZC28,1653.01,1653.09,-0.0
10IIFL28A,1039.0,1039.0,0.0
AEL120126,1030.0,1030.0,0.0
MITTAL,0.91,0.91,0.0
IIFLZC26,1487.8,1487.8,0.0
OLAELEC,41.44,41.44,0.0
OLECTRA,1399.4,1399.4,0.0
OIL,444.0,444.0,0.0
ORBTEXP,249.94,249.93,0.0
CHETANA,47.0,47.0,0.0
USHAFIN,37.75,37.75,0.0
AARADHYA,73.5,73.5,0.0
843IHFL29,992.0,992.0,0.0
VMSTMT,44.75,44.75,0.0
FILATFASH,0.18,0.18,0.0
774RJ34,95.0,95.0,0.0
INFRA,12.23,12.23,0.0
890SFIL23A,420.0,420.0,0.0
1025SCL34,1020.0,1020.0,0.0
ITALIANE,31.1,31.1,0.0
NATIONALUM,381.0,381.0,0.0
NAMAN,43.75,43.75,0.0
KORE,177.5,177.5,0.0
824GS2027,105.1,105.1,0.0
ASPIRE,14.75,14.75,0.0
SITINET,0.31,0.31,0.0
695GS2061,93.2,93.2,0.0
UNICHEMLAB,497.4,497.4,0.0
905SC24B,1001.0,1001.0,0.0
970CAGL28,1030.0,1030.0,0.0
990SCL27,1030.03,1030.03,0.0
NAVKARURB,1.01,1.01,0.0
888SCL25E,948.0,948.0,0.0
LIQUID,999.99,999.99,0.0
IBLFL,61.0,61.0,0.0
UMA,14.7,14.7,0.0
ENFUSE,165.0,165.0,0.0
BAJAJFINSV,2086.0,2086.0,0.0
JKLAKSHMI,571.25,571.25,0.0
ENEXT50,74.4,74.4,0.0
737GS2028,103.7,103.7,0.0
VGINFOTECH,155.65,155.65,0.0
783KL49,100.0,100.0,0.0
DHARAN,0.15,0.15,0.0
TVSMNCRPS,10.5,10.5,0.0
SHRENIK,0.34,0.34,0.0
GROWWMETAL,12.59,12.59,0.0
ANLON,600.0,600.0,0.0
1003ISFL28,1010.0,1010.0,0.0
930APMD32,106000.0,106000.0,0.0
930APMD29,101850.01,101850.0,0.0
794TN32,101.0,101.0,0.0
744TN55,95.0,95.0,0.0
TOP100CASE,10.8,10.8,0.0
971SCL30A,1000.0,1000.0,0.0
GSEC10ABSL,113.27,113.27,0.0
MPEL,36.7,36.7,0.0
OBCL,53.5,53.5,0.0
PFC,418.0,418.0,0.0
799RJ41,96.59,96.59,0.0
SETCO,17.75,17.75,0.0
920ISF28B,10000.0,9999.99,0.0
925ISF28,9882.0,9882.0,0.0
675GS2029,100.0,100.0,0.0
737GR2054,101.25,101.25,0.0
610GS2031,105.5,105.5,0.0
LIQUIDBEES,999.99,1000.0,-0.0
SHREDIGCEM,72.22,72.23,-0.01
MAMATA,425.1,425.15,-0.01
KRYSTAL,600.05,600.1,-0.01
PGHH,8484.0,8484.5,-0.01
771GS2066,104.49,104.5,-0.01
ELECTHERM,1007.7,1007.8,-0.01
TIRUMALCHM,170.0,170.02,-0.01
BANARBEADS,114.23,114.24,-0.01
SPIC,68.28,68.29,-0.01
RAJPALAYAM,833.6,833.7,-0.01
84CIFCL28,1016.85,1017.0,-0.01
MEDPLUS,690.2,690.3,-0.01
BPL,53.42,53.43,-0.02
LGEINDIA,1578.3,1578.6,-0.02
KAYA,273.7,273.75,-0.02
MOMENTUM50,53.71,53.72,-0.02
RISHABH,647.05,647.15,-0.02
SELECTIPO,48.01,48.02,-0.02
CLSEL,294.15,294.2,-0.02
KSL,882.25,882.45,-0.02
NESCO,1049.2,1049.4,-0.02
ATGL,660.25,660.35,-0.02
ASTAR,590.0,590.1,-0.02
GHCL,438.0,438.15,-0.03
HITECHCORP,320.1,320.2,-0.03
LANDMARK,546.9,547.05,-0.03
GENUSPOWER,309.45,309.55,-0.03
GUJRAFFIA,39.93,39.94,-0.03
SCL01825,1076.8,1077.18,-0.04
SURYODAY,162.62,162.68,-0.04
JARO,453.65,453.85,-0.04
LOWVOLIETF,22.82,22.83,-0.04
SNXT50BETA,96.18,96.22,-0.04
TRIDENT,24.9,24.91,-0.04
KARURVYSYA,337.5,337.65,-0.04
MTNL,27.69,27.7,-0.04
ADSL,116.92,116.97,-0.04
SHARDACROP,822.6,822.9,-0.04
ICICIAMC,3080.4,3081.8,-0.05
723GS2039,104.5,104.55,-0.05
ASHOKA,119.83,119.89,-0.05
738GS2027,102.15,102.2,-0.05
HBLENGINE,736.15,736.5,-0.05
HDBFS,674.9,675.25,-0.05
PRAENG,20.49,20.5,-0.05
NIFTYQLITY,21.79,21.8,-0.05
HECPROJECT,131.74,131.8,-0.05
830NHAI27,1080.5,1080.99,-0.05
SCILAL,41.14,41.16,-0.05
PANACEABIO,418.65,418.85,-0.05
1025UCL26A,1018.5,1019.0,-0.05
IWP,33.6,33.62,-0.06
76NHAI31,1113.0,1113.7,-0.06
NSIL,5711.5,5715.0,-0.06
MADHAV,35.74,35.76,-0.06
724GS2055,101.24,101.3,-0.06
SIGNORIA,162.5,162.6,-0.06
SIGMA,47.42,47.45,-0.06
VAL30IETF,15.55,15.56,-0.06
AERON,77.55,77.6,-0.06
COFFEEDAY,34.1,34.12,-0.06
MOM30IETF,31.46,31.48,-0.06
HERANBA,179.05,179.18,-0.07
COMSYN,209.58,209.72,-0.07
SHALBY,162.16,162.27,-0.07
MARSONS,107.82,107.9,-0.07
MOTISONS,13.87,13.88,-0.07
NV20IETF,13.84,13.85,-0.07
LGHL,201.83,201.98,-0.07
915AEL28,1019.24,1020.1,-0.08
EBBETF0431,1441.23,1442.33,-0.08
MIDWESTLTD,1203.7,1204.7,-0.08
GTPL,59.86,59.91,-0.08
ROHLTD,312.5,312.75,-0.08
GMBREW,907.5,908.2,-0.08
754GS2036,106.5,106.59,-0.08
AHLADA,37.57,37.6,-0.08
HDFCNIFBAN,59.63,59.68,-0.08
ACCELYA,1137.2,1138.1,-0.08
QUINT,39.86,39.89,-0.08
MOIPO,48.02,48.06,-0.08
EQUAL50,340.34,340.65,-0.09
591GS2028,98.36,98.45,-0.09
PONNIERODE,322.9,323.2,-0.09
GROWWN200,11.54,11.55,-0.09
957ICCL25,1068.0,1069.0,-0.09
GROWWMOM50,10.85,10.86,-0.09
MOIL,282.45,282.7,-0.09
897GS2030,111.0,111.1,-0.09
IMC1,254.98,255.22,-0.09
MAITHANALL,967.7,968.55,-0.09
NIRLON,620.95,621.5,-0.09
950ISF27C,10005.01,10015.0,-0.1
DANISH,825.9,826.75,-0.1
AONETMMQ50,10.2,10.21,-0.1
SUZLON,48.1,48.15,-0.1
WAAREERTL,905.15,906.05,-0.1
HDFCBANK,734.3,735.0,-0.1
JAGRAN,62.78,62.85,-0.11
PVTBANKADD,28.12,28.15,-0.11
ADVENTHTL,146.8,146.96,-0.11
HGS,423.05,423.5,-0.11
DELTACORP,63.45,63.52,-0.11
MOLOWVOL,37.64,37.68,-0.11
TCI,927.0,928.0,-0.11
AAKASH,8.99,9.0,-0.11
PRINCEPIPE,274.35,274.65,-0.11
DELAPLEX,88.4,88.5,-0.11
SUNDROP,664.8,665.5,-0.11
BI,61.25,61.32,-0.11
LICNFNHGP,281.79,282.13,-0.12
GRASIM,3220.0,3224.0,-0.12
709GS2074,95.46,95.57,-0.12
PROZONER,42.26,42.31,-0.12
MAHSCOOTER,13817.0,13834.0,-0.12
865TCAPS27,1089.41,1090.69,-0.12
690GS2065,93.8,93.91,-0.12
EMULTIMQ,41.54,41.59,-0.12
BFUTILITIE,560.15,560.8,-0.12
LUPIN,2385.0,2388.0,-0.13
NOVAAGRI,23.06,23.09,-0.13
GSEC10YEAR,30.55,30.59,-0.13
LICNETFN50,275.59,275.94,-0.13
STLTECH,633.85,634.65,-0.13
INDOSTAR,233.4,233.7,-0.13
SANDUMA,213.88,214.15,-0.13
JINDALSAW,265.25,265.6,-0.13
876HUDCO28,1140.5,1141.98,-0.13
EIMCOELECO,1811.7,1814.3,-0.14
810IRFC27,1074.5,1076.0,-0.14
764NABAR31,1110.81,1112.41,-0.14
IOLCP,163.18,163.41,-0.14
SHEKHAWATI,13.92,13.94,-0.14
IIFL,609.35,610.2,-0.14
EQUAL200,14.07,14.09,-0.14
CKKRETAIL,145.0,145.2,-0.14
PFS,28.87,28.91,-0.14
TAURIAN,406.05,406.6,-0.14
DBEIL,7.26,7.27,-0.14
PHARMABEES,27.29,27.33,-0.15
ENERGY,38.85,38.91,-0.15
ANANTAM,104.74,104.9,-0.15
WELINV,1851.4,1854.2,-0.15
TECH,34.05,34.1,-0.15
DYCL,405.0,405.6,-0.15
UTIAMC,900.3,901.65,-0.15
IFBIND,1440.9,1443.0,-0.15
MOENERGY,38.71,38.77,-0.15
EVINDIA,33.63,33.68,-0.15
SHRINGARMS,231.13,231.48,-0.15
DIGITIDE,99.0,99.16,-0.16
COROMANDEL,2083.1,2086.4,-0.16
GICHSGFIN,149.59,149.83,-0.16
HONAUT,38315.0,38375.0,-0.16
PFIZER,4900.0,4908.0,-0.16
PRABHA,156.44,156.69,-0.16
ONEPOINT,57.1,57.19,-0.16
SMALLADD,18.43,18.46,-0.16
HEG,685.1,686.2,-0.16
NAUKRI,1240.0,1242.0,-0.16
GSPCROP,592.35,593.3,-0.16
MOM100,68.41,68.52,-0.16
KARNIKA,116.5,116.7,-0.17
EMSLIMITED,406.1,406.8,-0.17
MMEL,29.95,30.0,-0.17
MID150CASE,11.75,11.77,-0.17
SMALLGROWW,48.3,48.38,-0.17
943ECL28,1002.25,1003.98,-0.17
99AEL29,1148.0,1150.0,-0.17
CAPITALSFB,295.85,296.35,-0.17
HEALTHY,17.17,17.2,-0.17
SHAKTIPUMP,517.75,518.7,-0.18
JUBLCPL,1890.3,1893.8,-0.18
AURUM,222.48,222.88,-0.18
ASIANPAINT,2755.0,2760.0,-0.18
MANALIPETC,65.54,65.66,-0.18
MANGALAM,27.01,27.06,-0.18
APLAPOLLO,1945.0,1948.5,-0.18
AVG,202.42,202.8,-0.19
NIF100BEES,272.82,273.33,-0.19
HDFCLOWVOL,21.18,21.22,-0.19
NITIRAJ,211.29,211.7,-0.19
KIRLPNU,1455.2,1458.0,-0.19
FLYSBS,443.95,444.8,-0.19
EBBETF0430,1613.33,1616.61,-0.2
TOP10ADD,89.27,89.45,-0.2
ATAM,64.61,64.74,-0.2
SUPREME,45.82,45.91,-0.2
FMGOETZE,485.8,486.75,-0.2
820IIFL27,995.01,997.0,-0.2
BANG,30.16,30.22,-0.2
SUNCLAY,1269.4,1272.0,-0.2
OFSS,11735.0,11759.0,-0.2
HDFCMID150,23.66,23.71,-0.21
TIMETECHNO,206.82,207.26,-0.21
ALPEXSOLAR,815.2,816.95,-0.21
HEMIPROP,137.93,138.22,-0.21
JEYYAM,23.75,23.8,-0.21
JUSTDIAL,681.55,683.0,-0.21
SARLAPOLY,102.15,102.36,-0.21
FMCGIETF,53.04,53.15,-0.21
WORTHPERI,149.86,150.18,-0.21
GICRE,358.85,359.65,-0.22
UNIVPHOTO,478.95,480.0,-0.22
PREMIERENE,1041.7,1044.0,-0.22
SURANAT&P,17.97,18.01,-0.22
INDOWIND,9.08,9.1,-0.22
1018GS2026,104.01,104.24,-0.22
HMVL,103.81,104.05,-0.23
BBTC,1498.0,1501.5,-0.23
ESTER,88.0,88.2,-0.23
MID150BEES,241.55,242.1,-0.23
ALPHAETF,26.45,26.51,-0.23
EUROBOND,161.6,161.98,-0.23
KRBL,374.05,374.9,-0.23
PAISALO,68.98,69.14,-0.23
DIVOPPBEES,79.48,79.67,-0.24
UNITECH,4.14,4.15,-0.24
UNIHEALTH,777.5,779.35,-0.24
79NHIT47,416.03,417.02,-0.24
VGL,62.28,62.43,-0.24
ATULAUTO,579.55,580.95,-0.24
EICHERMOT,7967.5,7986.5,-0.24
1150AFIL29,9826.12,9850.0,-0.24
710GS2029,103.65,103.9,-0.24
NDGL,2750.0,2756.6,-0.24
COFORGE,1772.8,1777.0,-0.24
INNOVISION,285.1,285.8,-0.24
GOPAL,273.9,274.55,-0.24
ZEELEARN,7.99,8.01,-0.25
734GS2064,99.15,99.4,-0.25
SAGILITY,43.76,43.87,-0.25
JASH,493.0,494.25,-0.25
RELIGARE,256.55,257.2,-0.25
AARON,134.57,134.91,-0.25
74GS2062,101.74,102.0,-0.25
BBETF0432,1351.96,1355.55,-0.26
ORIENTPPR,18.83,18.88,-0.26
USK,22.9,22.96,-0.26
UYFINCORP,19.2,19.25,-0.26
SUNTECK,301.65,302.45,-0.26
SHARIABEES,473.9,475.14,-0.26
DEVIT,27.06,27.13,-0.26
SHRIRAMPPS,84.92,85.15,-0.27
AROGRANITE,26.05,26.12,-0.27
INDUSINDBK,1016.2,1019.0,-0.27
ESCORTS,3081.0,3089.2,-0.27
MASTEK,1823.0,1827.9,-0.27
MOTOGENFIN,25.92,25.99,-0.27
AARTECH,47.25,47.38,-0.27
UNIECOM,84.95,85.18,-0.27
LAURUSLABS,1830.0,1835.0,-0.27
BCLIND,36.75,36.85,-0.27
BATAINDIA,728.1,730.05,-0.27
SILKY,72.8,73.0,-0.27
DBREALTY,111.74,112.04,-0.27
ANURAS,1213.0,1216.3,-0.27
GENCON,39.38,39.49,-0.28
YATRA,110.21,110.52,-0.28
MUFIN,134.07,134.45,-0.28
KITEX,144.74,145.15,-0.28
MFSL,1518.8,1523.0,-0.28
GPPL,151.26,151.68,-0.28
TIRUPATI,340.0,340.95,-0.28
HEADSUP,7.02,7.04,-0.28
KRSNAA,559.9,561.45,-0.28
HINDUNILVR,2079.5,2085.3,-0.28
TEXMOPIPES,42.83,42.95,-0.28
EBANKNIFTY,58.43,58.6,-0.29
IVALUE,274.4,275.2,-0.29
MIDCAPIETF,24.17,24.24,-0.29
RAYMOND,627.6,629.4,-0.29
ADANIPORTS,1695.0,1700.0,-0.29
SBC,41.18,41.3,-0.29
DEN,27.36,27.44,-0.29
ECAPINSURE,23.67,23.74,-0.29
AWHCL,426.2,427.45,-0.29
706GS2028,103.0,103.3,-0.29
HYUNDAI,2212.0,2218.5,-0.29
91MOFSL27,1025.0,1028.0,-0.29
TVSSRICHAK,3971.2,3982.9,-0.29
MOMENTUM30,30.88,30.97,-0.29
CONSUMBEES,135.47,135.86,-0.29
BBNPNBETF,58.44,58.61,-0.29
5PAISA,366.1,367.2,-0.3
PTL,39.94,40.06,-0.3
KAVDEFENCE,57.16,57.33,-0.3
MIDSELIETF,19.75,19.81,-0.3
MOLDTKPAC,683.5,685.55,-0.3
AVANTEL,164.44,164.94,-0.3
TALBROAUTO,437.0,438.3,-0.3
AARVI,155.87,156.36,-0.31
JAYKAY,156.42,156.91,-0.31
AETHER,1584.4,1589.4,-0.31
DSSL,1239.4,1243.3,-0.31
FINBUD,138.35,138.8,-0.32
GAIL,176.4,176.96,-0.32
VIESL,310.0,311.0,-0.32
CONSUMIETF,125.77,126.17,-0.32
MOCAPITAL,52.61,52.78,-0.32
ACETEC,140.5,140.95,-0.32
SUNDRMBRAK,775.5,778.0,-0.32
741GS2036,104.65,105.0,-0.33
IVZINNIFTY,283.31,284.24,-0.33
ATLPP,9.14,9.17,-0.33
VARDMNPOLY,6.0,6.02,-0.33
SYSTMTXC,59.55,59.75,-0.33
CHEMPLASTS,194.61,195.26,-0.33
ZUARI,226.69,227.45,-0.33
POLYPLEX,1115.1,1118.8,-0.33
THYROCARE,598.05,600.0,-0.33
740IIFCL33,1146.1,1150.06,-0.34
SUBROS,826.7,829.5,-0.34
DYNPRO,260.6,261.5,-0.34
ELPROINTL,177.98,178.58,-0.34
MONEXT50,74.12,74.37,-0.34
LIKHITHA,220.06,220.8,-0.34
ALLDIGI,808.8,811.6,-0.34
HNDFDS,575.0,576.95,-0.34
