SYMBOL,CLOSE,PREV_CLOSE,PCT_CHANGE
ALPHAETF,26.5,26.45,0.19
DECCANCE,579.35,578.25,0.19
NTPCGREEN,91.5,91.33,0.19
CANBK,131.95,131.7,0.19
MRF,134190.0,133930.0,0.19
ARKADE,140.02,139.75,0.19
SUVEN,318.4,317.8,0.19
SGBDE31III,15051.08,15024.28,0.18
DHANBANK,32.8,32.74,0.18
MAFANG,206.29,205.91,0.18
COFORGE,1776.0,1772.8,0.18
BEWLTD,55.1,55.0,0.18
SRTL,39.79,39.72,0.18
SASKEN,1920.6,1917.1,0.18
BAJAJHCARE,329.8,329.2,0.18
JINDALSTEL,1103.0,1101.0,0.18
965AEL27,1103.0,1101.0,0.18
AARTIIND,502.1,501.2,0.18
ELM250,17.01,16.98,0.18
851HUDCO28,1127.05,1125.01,0.18
769HUDCO31,1132.0,1129.97,0.18
99AEL29,1149.99,1148.0,0.17
TECHM,1635.0,1632.2,0.17
KIRLFER,445.1,444.35,0.17
SELECTIPO,48.09,48.01,0.17
BIRET,344.99,344.42,0.17
MOVALUE,116.06,115.86,0.17
BHAGERIA,207.43,207.07,0.17
KRSNAA,560.85,559.9,0.17
MIDCAPETF,23.9,23.86,0.17
SADHAV,115.85,115.65,0.17
690GS2065,93.95,93.8,0.16
NEXT50ADD,75.23,75.11,0.16
68GS2060,93.55,93.4,0.16
BAFNAPH,285.0,284.55,0.16
SBISMLETF,18.44,18.41,0.16
VIPIND,315.0,314.5,0.16
TRF,232.79,232.41,0.16
MIDCAP,18.57,18.54,0.16
INFRA,12.25,12.23,0.16
CARTRADE,2793.0,2788.4,0.16
MONTECARLO,499.7,498.95,0.15
MOMETAL,13.19,13.17,0.15
PGHH,8497.0,8484.0,0.15
3BBLACKBIO,1207.7,1205.9,0.15
668GS2033,98.85,98.7,0.15
AJMERA,123.65,123.47,0.15
LATTEYS,20.44,20.41,0.15
EQUAL200,14.09,14.07,0.14
CELEBRITY,6.99,6.98,0.14
MPEL,36.75,36.7,0.14
LFIC,139.52,139.33,0.14
NV20,14.24,14.22,0.14
FIRSTCRY,214.2,213.89,0.14
BLS,254.33,253.98,0.14
PRIMECAB,182.65,182.4,0.14
RIIT,116.98,116.82,0.14
IPHL,70.25,70.15,0.14
MAHABANK,78.28,78.17,0.14
810IRFC27,1076.01,1074.5,0.14
830NHAI27,1082.0,1080.5,0.14
SONAMAC,34.55,34.5,0.14
ASTRAL,1444.0,1442.0,0.14
796AP38,96.0,95.87,0.14
STARPAPER,152.53,152.31,0.14
HONDAPOWER,2093.4,2090.5,0.14
VAIBHAVGBL,242.95,242.6,0.14
MEIL,276.4,276.0,0.14
SHOPERSTOP,420.05,419.5,0.13
HDFCNEXT50,75.99,75.89,0.13
ESABINDIA,5631.5,5624.0,0.13
865SCL27,1001.31,1000.0,0.13
SWARAJENG,3600.4,3595.8,0.13
NLCINDIA,304.4,304.0,0.13
AMBER,7435.0,7425.0,0.13
INDOTECH,3792.6,3787.5,0.13
ANURAS,1214.6,1213.0,0.13
754GS2036,106.64,106.5,0.13
HDFCMID150,23.69,23.66,0.13
RILINFRA,37.75,37.7,0.13
HARRMALAYA,222.53,222.27,0.12
MULTICAP,16.99,16.97,0.12
CAPITALSFB,296.2,295.85,0.12
ABSLAMC,1025.3,1024.1,0.12
SUNFLAG,389.4,388.95,0.12
ATAM,64.69,64.61,0.12
724GS2055,101.35,101.24,0.11
ABFRL,63.33,63.26,0.11
PHARMABEES,27.32,27.29,0.11
TEXINFRA,113.61,113.48,0.11
1165ESFB32,102111.0,102000.0,0.11
SADBHAV,8.94,8.93,0.11
KWIL,34.86,34.82,0.11
BBETF0432,1353.29,1351.96,0.1
865SCL26,1001.55,1000.5,0.1
MOM30IETF,31.49,31.46,0.1
SBIETFPB,283.93,283.64,0.1
VSTIND,219.77,219.56,0.1
MEGATHERM,208.2,208.0,0.1
82HUDCO27,1050.0,1049.0,0.1
3MINDIA,36035.0,36000.0,0.1
PLASTIBLEN,197.69,197.49,0.1
AONETMMQ50,10.21,10.2,0.1
SUZLON,48.15,48.1,0.1
ENERGY,38.89,38.85,0.1
723GS2039,104.6,104.5,0.1
734IRFC28,1086.0,1085.0,0.09
935LTF29,1111.0,1110.0,0.09
PGINVIT,99.78,99.69,0.09
DRREDDY,1172.0,1171.0,0.09
TOP100CASE,10.81,10.8,0.09
105IIFL29,1077.0,1076.0,0.09
AMBANIORGO,106.6,106.5,0.09
865IRFC29,1108.0,1107.0,0.09
IPCALAB,1735.8,1734.2,0.09
GMBREW,908.35,907.5,0.09
ABSLNN50ET,78.45,78.38,0.09
876HUDCO28,1141.5,1140.5,0.09
KEI,5600.0,5595.0,0.09
HEMIPROP,138.04,137.93,0.08
948SCL26A,332.72,332.44,0.08
NEXT50,770.55,769.91,0.08
MOMMIDCAP,12.9,12.89,0.08
KITEX,144.85,144.74,0.08
BANSWRAS,123.88,123.78,0.08
BSOFT,318.5,318.25,0.08
COLPAL,2030.0,2028.4,0.08
AONETOTAL,12.11,12.1,0.08
MARATHON,386.1,385.8,0.08
EBBETF0430,1614.43,1613.33,0.07
ACSTECH,46.0,45.97,0.07
SAMPANN,27.52,27.5,0.07
915APSBC28,103420.0,103346.12,0.07
GROWWRAIL,29.52,29.5,0.07
738GS2027,102.22,102.15,0.07
TAC,511.05,510.7,0.07
LTGILTBEES,30.07,30.05,0.07
PRUDMOULI,13.44,13.43,0.07
POLYPLEX,1115.9,1115.1,0.07
LAXMICOT,14.79,14.78,0.07
IMPAL,1097.7,1096.9,0.07
AIIL,596.6,596.2,0.07
BUILDPRO,1336.2,1335.2,0.07
ADANIGREEN,1372.4,1371.5,0.07
751HUDCO28,1063.2,1062.43,0.07
ITC,286.1,285.9,0.07
EMBASSY,441.28,440.95,0.07
GROBTEA,900.0,899.4,0.07
860AEL28,1043.0,1042.22,0.07
HEALTHADD,16.88,16.87,0.06
KSHINTL,899.9,899.35,0.06
CPSEETF,94.27,94.21,0.06
MOPSE,101.3,101.24,0.06
3PLAND,32.12,32.1,0.06
AWL,197.5,197.38,0.06
JUNIORBEES,807.63,807.25,0.05
706GS2028,103.05,103.0,0.05
UMAEXPORTS,20.07,20.06,0.05
828GS2032,110.0,109.94,0.05
LIQUIDBETA,1003.45,1002.91,0.05
PUNJABCHEM,1111.1,1110.6,0.05
MOSMALL250,18.47,18.46,0.05
CIEINDIA,410.5,410.3,0.05
MOALPHA50,55.75,55.72,0.05
ELIQUID,1042.84,1042.44,0.04
YESBANK,22.69,22.68,0.04
MID150,23.76,23.75,0.04
SBILIQETF,1051.03,1050.6,0.04
LIQUIDSHRI,1116.52,1116.09,0.04
LIQUID1,1117.32,1116.87,0.04
DYNPRO,260.7,260.6,0.04
MAHLIFE,386.55,386.4,0.04
GUJAPOLLO,367.75,367.6,0.04
HDFCNIF100,26.56,26.55,0.04
GROWWLIQID,110.26,110.22,0.04
LIQUIDBETF,1093.82,1093.38,0.04
LIQGRWBEES,1050.9,1050.52,0.04
GEEKAYWIRE,22.53,22.52,0.04
INFOBEAN,167.84,167.77,0.04
AONELIQUID,1071.78,1071.36,0.04
HDFCLIQUID,1072.9,1072.48,0.04
GILT5BETA,67.29,67.26,0.04
LIQUIDADD,1139.43,1139.01,0.04
JPOLYINVST,1066.2,1065.8,0.04
LIQUIDPLUS,1098.06,1097.61,0.04
CASHIETF,1074.48,1074.03,0.04
UPL,573.0,572.75,0.04
91D081026,98.98,98.95,0.03
LTGILTCASE,30.62,30.61,0.03
MOSERVICE,31.77,31.76,0.03
PAKKA,72.17,72.15,0.03
BBNPNBETF,58.46,58.44,0.03
MINDSPACE,495.12,494.98,0.03
LICNETFGSC,29.57,29.56,0.03
NIF100IETF,28.72,28.71,0.03
KRYSTAL,600.25,600.05,0.03
LIQUIDCASE,115.38,115.34,0.03
709GS2074,95.48,95.46,0.02
MOMOMENTUM,62.57,62.56,0.02
CUBEXTUB,80.07,80.05,0.02
96IIFL28,1003.93,1003.73,0.02
NEOGEN,2031.9,2031.5,0.02
1025UCL26A,1018.72,1018.5,0.02
ENTERO,1242.7,1242.5,0.02
NYKAA,332.0,331.95,0.02
890AEL31,1050.21,1049.95,0.02
INOXINDIA,1954.7,1954.4,0.02
EBANKNIFTY,58.44,58.43,0.02
RPPINFRA,57.86,57.85,0.02
BALKRISIND,2466.3,2465.7,0.02
ARMANFIN,2032.0,2031.5,0.02
BLKASHYAP,55.98,55.97,0.02
ASTEC,620.5,620.35,0.02
888IRFC29,1124.91,1124.84,0.01
TEAMLEASE,1253.6,1253.5,0.01
PRAKASH,128.73,128.72,0.01
EBBETF0431,1441.35,1441.23,0.01
MID150BEES,241.58,241.55,0.01
NH,1885.1,1885.0,0.01
BUTTERFLY,681.75,681.65,0.01
HEALTHIETF,171.26,171.24,0.01
ANUHPHR,79.32,79.31,0.01
MAHSCOOTER,13818.0,13817.0,0.01
84CIFCL28,1017.0,1016.85,0.01
1015ECL29,1025.36,1025.23,0.01
771GS2066,104.5,104.49,0.01
GSEC10IETF,265.0,265.0,0.0
NATIONALUM,381.0,381.0,0.0
MEGAFLEX,100.0,100.0,0.0
IBLFL,61.0,61.0,0.0
GAYAHWS,1.98,1.98,0.0
NAMAN,43.75,43.75,0.0
AILIMITED,35.85,35.85,0.0
VIKASECO,1.11,1.11,0.0
8ABCL26,1063.0,1063.0,0.0
VIKASLIFE,1.26,1.26,0.0
950ISF27C,10004.99,10005.01,-0.0
CONTI,11.6,11.6,0.0
KANANIIND,1.51,1.51,0.0
115VCCL28,99100.01,99100.01,0.0
603GS2029,100.36,100.36,0.0
LIQUID,999.99,999.99,0.0
FILATFASH,0.18,0.18,0.0
SGBDC27VII,14750.0,14750.0,0.0
MOINFRA,60.7,60.7,0.0
VINNY,1.07,1.07,0.0
AAKASH,8.99,8.99,0.0
746GS2073,100.95,100.95,0.0
10UCL26,997.2,997.2,0.0
TVSMNCRPS,10.5,10.5,0.0
CEDAAR,16.5,16.5,0.0
718GS2033,106.3,106.3,0.0
96IIFL28A,1004.09,1004.1,-0.0
FLEXITUFF,3.69,3.69,0.0
DANGEE,2.95,2.95,0.0
MARUSHIKA,103.0,103.0,0.0
753IRFC30,1132.01,1132.01,0.0
83GS2042,105.1,105.1,0.0
DUCOL,107.1,107.1,0.0
PFCL41A,954.0,954.0,0.0
PARKHOSPS,292.25,292.25,0.0
DCG,55.65,55.65,0.0
JIWANRAM,4.95,4.95,0.0
TOKYOPLAST,81.0,81.0,0.0
846REC28,1120.0,1120.0,0.0
7PFCL31,1000.01,1000.01,0.0
ELMDIV,36.91,36.91,0.0
PIRAMALFIN,2109.7,2109.7,0.0
FEL,0.37,0.37,0.0
HIGREEN,138.95,138.95,0.0
AGSTRA,2.04,2.04,0.0
TRIDENT,24.9,24.9,0.0
DBEIL,7.26,7.26,0.0
PRATHAM,120.0,120.0,0.0
FCSSOFT,1.47,1.47,0.0
ANYA,15.25,15.25,0.0
MAKS,17.2,17.2,0.0
PRLIND,43.95,43.95,0.0
PREMIUM,39.0,39.0,0.0
IIFLZC28,1653.01,1653.01,0.0
CUDML,133.0,133.0,0.0
OBCL,53.5,53.5,0.0
INM,166.0,166.0,0.0
MGSL,75.75,75.75,0.0
805NMC30,129.0,129.0,0.0
NIRAJISPAT,216.0,216.0,0.0
LIQUIDBEES,1000.0,999.99,0.0
NEXTMEDIA,3.95,3.95,0.0
SUNDARAM,1.23,1.23,0.0
LIQUIDIETF,999.99,999.99,0.0
ABSLLIQUID,1000.0,999.99,0.0
QUADPRO,2.4,2.4,0.0
GROWWMOM50,10.85,10.85,0.0
PUSHPA,113.0,113.0,0.0
ABSLPSE,10.34,10.34,0.0
PRITIKA,64.0,64.0,0.0
719GS2060,101.9,101.9,0.0
DHARAN,0.15,0.15,0.0
SPUNWEB,102.0,102.0,0.0
WHITEFORCE,39.0,39.0,0.0
SAKUMA,1.63,1.63,0.0
GURUNANAK,40.0,40.0,0.0
MAGSON,180.0,180.0,0.0
BHANDARI,2.86,2.86,0.0
IIFL06326,980.0,980.0,0.0
LIQUIDSBI,1000.0,1000.01,-0.0
SANGANI,45.0,45.0,0.0
ESSARSHPNG,19.86,19.86,0.0
792PN44,95.0,95.0,0.0
754TS55,95.0,95.0,0.0
SBIVALETF,15.15,15.15,0.0
AXITA,7.3,7.3,0.0
890SFIL23A,420.0,420.0,0.0
IIFLZC26,1487.8,1487.8,0.0
797IGT31,1015.0,1014.99,0.0
1025SCL34B,1010.0,1010.0,0.0
820IIFL27,995.0,995.01,-0.0
MADHAVIPL,7.78,7.78,0.0
SDREAMS,87.5,87.5,0.0
BALAJIPHOS,89.0,89.0,0.0
LIQUIDETF,1000.0,1000.0,0.0
DLF,642.0,642.0,0.0
DIXON,14200.0,14200.0,0.0
GOLDSTAR,6.8,6.8,0.0
ASHOKLEY,177.5,177.5,0.0
SMARTEN,52.0,52.0,0.0
91MOFSL27,1025.0,1025.0,0.0
182D221026,98.2,98.2,0.0
CIFC26A,1264.5,1264.5,0.0
CIFCZC26,1240.0,1240.0,0.0
IMC1,254.98,254.98,0.0
875SFL27,1004.0,1004.0,0.0
9SCL26BA,1070.0,1070.0,0.0
903SFL28,1042.0,1042.0,0.0
LANDSMILL,0.8,0.8,0.0
SERVICE,61.0,61.0,0.0
SETCO,17.75,17.75,0.0
SHEEL,65.1,65.1,0.0
SCILAL,41.14,41.14,0.0
BALAJEE,27.17,27.17,0.0
SHUBHLAXMI,18.95,18.95,0.0
702GS2027,101.01,101.01,0.0
CRAYONS,27.2,27.2,0.0
CREATIVEYE,6.27,6.27,0.0
MOBILISE,115.9,115.9,0.0
MODTHREAD,48.24,48.24,0.0
MODINATUR,391.35,391.35,0.0
VISACHROME,37.99,37.99,0.0
848NTPC28,1152.0,1152.0,0.0
MSCI360,10.35,10.35,0.0
654GS2032,101.0,101.0,0.0
ENEXT50,74.4,74.4,0.0
SIRCA,449.9,449.95,-0.01
87LTF27,1009.9,1010.0,-0.01
KOTHARIPET,149.52,149.53,-0.01
915AEL28,1019.15,1019.24,-0.01
NOVARTIND,1609.6,1609.7,-0.01
CONSUMBEES,135.45,135.47,-0.01
POWERMECH,2616.7,2617.0,-0.01
WELINV,1851.0,1851.4,-0.02
WELSPLSOL,50.01,50.02,-0.02
SUMIT,56.77,56.78,-0.02
GSEC5IETF,66.5,66.51,-0.02
APOLLO,403.85,403.95,-0.02
DYNAMATECH,11401.0,11403.0,-0.02
GILT5YBEES,66.49,66.5,-0.02
865LTF26,1059.75,1060.0,-0.02
GRSE,2599.0,2599.4,-0.02
NIFTYBETA,272.76,272.82,-0.02
RBZJEWEL,150.91,150.96,-0.03
RUCHIRA,111.18,111.21,-0.03
SCHAEFFLER,4035.2,4036.3,-0.03
ZAGGLE,206.06,206.13,-0.03
NIFTY100EW,36.04,36.05,-0.03
PAYTM,1441.6,1442.0,-0.03
ESCORTS,3080.0,3081.0,-0.03
ODIGMA,23.13,23.14,-0.04
73GS2053,99.46,99.5,-0.04
NUCLEUS,698.25,698.55,-0.04
ERIS,1382.4,1382.9,-0.04
79NHIT40,315.89,316.02,-0.04
LMW,16629.0,16635.0,-0.04
MIDCAPADD,23.42,23.43,-0.04
DAMODARIND,28.49,28.5,-0.04
INTELLECT,721.35,721.65,-0.04
SBC,41.16,41.18,-0.05
DTIL,132.91,132.98,-0.05
SMALLADD,18.42,18.43,-0.05
FDC,369.8,370.0,-0.05
63MOONS,857.75,858.2,-0.05
MUKANDLTD,143.22,143.29,-0.05
EXCELINDUS,1029.0,1029.55,-0.05
648GS2035,101.15,101.2,-0.05
INDOCO,221.73,221.83,-0.05
769NHAI31,1147.46,1148.0,-0.05
ALPHA,53.48,53.51,-0.06
GKWLIMITED,1628.7,1629.7,-0.06
JINDALPHOT,1063.0,1063.6,-0.06
DONEAR,84.48,84.53,-0.06
87HMDA32,103654.79,103713.29,-0.06
APTUS,260.65,260.8,-0.06
EQUAL50,340.12,340.34,-0.06
CEMNTGROWW,15.5,15.51,-0.06
764NABAR31,1110.0,1110.81,-0.07
ABBOTINDIA,27835.0,27855.0,-0.07
BROOKS,60.01,60.05,-0.07
601GS2030,101.8,101.87,-0.07
MSCIINDIA,30.48,30.5,-0.07
MOM50,258.3,258.49,-0.07
SHREEJISPG,672.8,673.3,-0.07
SGBFEB32IV,15111.47,15121.34,-0.07
INDIANCARD,219.99,220.15,-0.07
NIFTYADD,258.71,258.89,-0.07
901HUDCO34,1289.0,1290.0,-0.08
MONIFTY500,24.28,24.3,-0.08
MCX,2638.0,2640.0,-0.08
MIDCAPIETF,24.15,24.17,-0.08
COALINDIA,415.25,415.6,-0.08
ACL,47.95,47.99,-0.08
BANKIETF,59.44,59.49,-0.08
ALOKINDS,11.97,11.98,-0.08
865IIFL28,998.7,999.57,-0.09
HNGSNGBEES,486.54,486.98,-0.09
PITTIENG,939.95,940.8,-0.09
FMCGIETF,52.99,53.04,-0.09
ADOR,1483.4,1484.8,-0.09
BNKETFAXIS,598.24,598.76,-0.09
RSL,152.72,152.85,-0.09
ADANIPORTS,1693.5,1695.0,-0.09
COMMITTED,349.7,350.0,-0.09
SAIL,176.58,176.74,-0.09
HARDWYN,11.26,11.27,-0.09
842IIFL26,999.0,999.9,-0.09
AWFIS,271.65,271.9,-0.09
SEIL,202.41,202.6,-0.09
AFSL,201.04,201.25,-0.1
TOP15IETF,10.12,10.13,-0.1
MAYURUNIQ,773.1,773.85,-0.1
IRCTC,519.95,520.45,-0.1
RPSGVENT,920.1,921.05,-0.1
SANOFI,3349.4,3352.6,-0.1
GANDHAR,242.71,242.95,-0.1
DBCORP,210.41,210.65,-0.11
OBEROIRLTY,1775.0,1777.0,-0.11
CCL,1130.0,1131.2,-0.11
AGI,709.8,710.55,-0.11
YATHARTH,870.5,871.45,-0.11
NAMOEWASTE,275.1,275.4,-0.11
INNOVISION,284.8,285.1,-0.11
BEEKAY,394.0,394.45,-0.11
SGMART,716.35,717.15,-0.11
WAKEFIT,127.76,127.9,-0.11
AVROIND,9.1,9.11,-0.11
MMTC,63.98,64.05,-0.11
DEVX,34.0,34.04,-0.12
CITIUSINVT,109.95,110.08,-0.12
ALANKIT,8.08,8.09,-0.12
USHAMART,515.05,515.65,-0.12
ELCIDIN,112260.0,112400.0,-0.12
BIKAJI,623.5,624.25,-0.12
BANKBARODA,250.7,251.0,-0.12
ENIFTY,24.89,24.92,-0.12
GTPL,59.79,59.86,-0.12
LOKESHMACH,344.4,344.85,-0.13
NIBE,1419.0,1420.9,-0.13
AARNAV,30.82,30.86,-0.13
VERANDA,257.95,258.3,-0.14
STARTECK,256.95,257.3,-0.14
GILLETTE,7683.5,7694.0,-0.14
LUMAXIND,5791.5,5799.5,-0.14
SENSEXADD,81.05,81.16,-0.14
985ECL28,1003.99,1005.41,-0.14
LT,4056.0,4061.8,-0.14
GANESHHOU,760.75,761.85,-0.14
92GS2030,113.84,114.0,-0.14
NAZARA,352.35,352.85,-0.14
ELGIEQUIP,588.45,589.25,-0.14
OSWALGREEN,22.04,22.07,-0.14
HLVLTD,7.24,7.25,-0.14
EVEREADY,356.8,357.3,-0.14
KAMAHOLD,2506.7,2510.4,-0.15
SOUTHWEST,232.06,232.42,-0.15
SBICARD,659.0,660.0,-0.15
LICHSGFIN,504.25,505.0,-0.15
NIRLON,620.0,620.95,-0.15
ABSLBANETF,59.34,59.43,-0.15
DEN,27.32,27.36,-0.15
MUTHOOTFIN,2890.0,2894.2,-0.15
INDIGRID,178.23,178.49,-0.15
HERANBA,178.78,179.05,-0.15
ARVINDFASN,458.8,459.5,-0.15
TVSSRICHAK,3964.9,3971.2,-0.16
UMIYA-MRO,90.03,90.17,-0.16
DOLLEX,30.45,30.5,-0.16
IVALUE,273.95,274.4,-0.16
725GS2063,97.42,97.59,-0.17
MOREALTY,89.03,89.18,-0.17
GREENPLY,286.35,286.85,-0.17
HDFCNIMEG,131.8,132.02,-0.17
SALASAR,5.88,5.89,-0.17
82IGT31,1028.27,1030.0,-0.17
VIKRAN,71.59,71.71,-0.17
VAKRANGEE,5.99,6.0,-0.17
GODFRYPHLP,2286.0,2290.0,-0.17
SPLPETRO,701.45,702.65,-0.17
RRKABEL,2759.5,2764.4,-0.18
BEARDSELL,27.24,27.29,-0.18
SURYALA,398.9,399.6,-0.18
CANTABIL,227.69,228.1,-0.18
CUPID,262.13,262.61,-0.18
LOWVOL1,21.74,21.78,-0.18
SUBAHOTELS,111.0,111.2,-0.18
MAHESHWARI,72.86,73.0,-0.19
SANSTAR,113.41,113.63,-0.19
930APMD30,103150.0,103350.0,-0.19
DELTACORP,63.33,63.45,-0.19
IVZINNIFTY,282.78,283.31,-0.19
KIRLOSIND,3759.6,3767.2,-0.2
NIFTYCASE,9.88,9.9,-0.2
892PFCL33,1278.49,1281.0,-0.2
LATENTVIEW,297.2,297.8,-0.2
SGBFEB29XI,14650.01,14679.16,-0.2
NESCO,1047.1,1049.2,-0.2
HYBRIDETF,10.12,10.14,-0.2
EBBETF0433,1317.81,1320.49,-0.2
10IIFL28,1004.0,1005.99,-0.2
LICNETFN50,275.05,275.59,-0.2
1003IIFL29,1008.0,1010.0,-0.2
JAICORPLTD,103.74,103.95,-0.2
HAL,4910.0,4920.0,-0.2
ADANIENT,3020.0,3026.0,-0.2
AONENIFTY,10.14,10.16,-0.2
AGROPHOS,28.4,28.46,-0.21
SIGNPOST,267.55,268.1,-0.21
BOMDYEING,120.23,120.48,-0.21
MOLOWVOL,37.56,37.64,-0.21
ANIKINDS,43.0,43.09,-0.21
SAGILITY,43.67,43.76,-0.21
HDFCVALUE,128.25,128.52,-0.21
RELCHEMQ,129.76,130.03,-0.21
HDFCNIFBAN,59.5,59.63,-0.22
WINSOL,112.0,112.25,-0.22
NFPSAMPOOR,23.05,23.1,-0.22
UNIENTER,97.16,97.37,-0.22
MAXHEALTH,1070.0,1072.4,-0.22
JAYNECOIND,92.37,92.57,-0.22
IPL,145.29,145.61,-0.22
SIS,434.95,435.9,-0.22
LCL,530.3,531.45,-0.22
BASML,27.04,27.1,-0.22
SMALL250,18.4,18.44,-0.22
SSWL,308.5,309.2,-0.23
MOBANK10,17.08,17.12,-0.23
ZFSTEERING,658.35,659.85,-0.23
PTL,39.85,39.94,-0.23
CDSL,1328.0,1331.0,-0.23
CENTURYPLY,781.95,783.75,-0.23
BANKBEES,598.78,600.16,-0.23
MSCIADD,30.16,30.23,-0.23
LAL,8.78,8.8,-0.23
KRISHIVAL,389.2,390.1,-0.23
KDL,102.65,102.9,-0.24
ANANTRAJ,615.9,617.4,-0.24
91D221026,98.45,98.69,-0.24
RTL,81.9,82.1,-0.24
CEWATER,275.95,276.65,-0.25
ICICIAMC,3072.8,3080.4,-0.25
1025PATE28,99850.0,100100.0,-0.25
TVSELECT,506.9,508.15,-0.25
AARON,134.24,134.57,-0.25
WSI,59.92,60.07,-0.25
METROPOLIS,563.2,564.6,-0.25
ITCHOTELS,170.65,171.08,-0.25
OILIETF,11.47,11.5,-0.26
INOXWIND,78.0,78.2,-0.26
NIFTYBETF,252.43,253.09,-0.26
9IIFL28A,1033.3,1036.0,-0.26
FCL,41.64,41.75,-0.26
LOWVOLIETF,22.76,22.82,-0.26
UDS,210.03,210.57,-0.26
KNRCON,139.99,140.35,-0.26
VLEGOV,10.94,10.97,-0.27
SGBJ28VIII,14660.0,14698.99,-0.27
HEALTHAXIS,169.44,169.9,-0.27
LICNETFSEN,890.59,893.0,-0.27
RSSOFTWARE,29.52,29.6,-0.27
BANKBETF,58.8,58.96,-0.27
NEXT50ETF,74.97,75.17,-0.27
SMALLIETF,18.36,18.41,-0.27
OIL,442.8,444.0,-0.27
NIFTYBEES,279.83,280.59,-0.27
DATAPATTNS,4380.7,4392.6,-0.27
INVPRECQ,1133.4,1136.5,-0.27
SAFARI,1486.6,1490.8,-0.28
BFUTILITIE,558.6,560.15,-0.28
GLAND,2601.0,2608.3,-0.28
ORICONENT,54.12,54.27,-0.28
SHAKTIPUMP,516.3,517.75,-0.28
CEINSYS,842.15,844.5,-0.28
VHL,3568.7,3579.0,-0.29
RADIOCITY,6.85,6.87,-0.29
NIFTYIETF,278.25,279.06,-0.29
SETFNIF50,264.41,265.17,-0.29
PATELRMART,220.35,221.02,-0.3
SIEMENS,3940.1,3952.0,-0.3
EQUAL50ADD,351.78,352.85,-0.3
BSE500IETF,40.06,40.18,-0.3
BANKETF,589.55,591.34,-0.3
SAWALIYA,288.5,289.4,-0.31
EMUDHRA,538.85,540.5,-0.31
BSL,123.53,123.92,-0.31
QNIFTY,270.7,271.54,-0.31
AVADHSUGAR,601.05,602.9,-0.31
NIFTYETF,267.49,268.33,-0.31
SUNPHARMA,1945.0,1951.0,-0.31
HDFCSENSEX,88.98,89.26,-0.31
BSLNIFTY,28.96,29.05,-0.31
HDFCSML250,184.89,185.47,-0.31
NIITMTS,242.79,243.55,-0.31
750IRFC35,1211.18,1215.0,-0.31
MARUTI,14037.0,14080.0,-0.31
CMNL,96.95,97.25,-0.31
ESG,42.37,42.5,-0.31
SOLEX,911.7,914.5,-0.31
RAJOOENG,51.68,51.84,-0.31
DABUR,410.0,411.3,-0.32
YASHO,4152.7,4166.1,-0.32
LOWVOL,212.58,213.27,-0.32
SBILIFE,1855.5,1861.5,-0.32
BANARBEADS,113.86,114.23,-0.32
UCL,218.95,219.65,-0.32
MANGLMCEM,938.15,941.15,-0.32
ZENSARTECH,499.0,500.65,-0.33
APOLLOHOSP,8945.0,8974.5,-0.33
STOVEKRAFT,797.55,800.2,-0.33
TOP20,9.11,9.14,-0.33
ORTINGLOBE,15.15,15.2,-0.33
ATUL,6774.0,6796.5,-0.33
AMAGI,646.95,649.1,-0.33
ORIENTTECH,258.75,259.6,-0.33
MAHKTECH,23.83,23.91,-0.33
ANLON,598.05,600.0,-0.33
CPEDU,212.09,212.82,-0.34
MOCAPITAL,52.43,52.61,-0.34
BANKADD,59.19,59.39,-0.34
SEJALLTD,718.45,720.9,-0.34
RUCHINFRA,5.82,5.84,-0.34
LORDSCHLO,144.13,144.63,-0.35
TNPL,156.6,157.15,-0.35
GROWWPSE,99.69,100.04,-0.35
RAMCOCEM,933.8,937.1,-0.35
MANORG,457.9,459.5,-0.35
TRUST,28.4,28.5,-0.35
GMRP&UI,97.49,97.83,-0.35
RIIL,758.55,761.2,-0.35
AAVAS,1371.5,1376.3,-0.35
CRAMC,262.1,263.05,-0.36
NRVANDANA,68.25,68.5,-0.36
SKFINDUS,2737.9,2747.8,-0.36
VILAS,364.65,365.95,-0.36
MODISONLTD,278.95,279.95,-0.36
DNAMEDIA,2.75,2.76,-0.36
TOUCHWOOD,66.85,67.09,-0.36
UNIVCABLES,1411.2,1416.3,-0.36
INGERRAND,4322.4,4337.9,-0.36
GROWWNXT50,74.9,75.18,-0.37
SURYODAY,162.02,162.62,-0.37
DODLA,1041.6,1045.5,-0.37
PAGEIND,39900.0,40050.0,-0.37
NPST,1505.4,1511.0,-0.37
NIFTY1,271.82,272.83,-0.37
K2INFRA,53.75,53.95,-0.37
AMNPLST,194.7,195.43,-0.37
ASHWINI,189.0,189.7,-0.37
AHLWEST,540.0,542.0,-0.37
BDL,1294.0,1299.0,-0.38
SRF,2615.0,2624.9,-0.38
BANKNIFTY1,60.12,60.35,-0.38
AURIONPRO,727.25,730.0,-0.38
IDBI,84.22,84.54,-0.38
HCG,675.85,678.5,-0.39
MOMENTUM30,30.76,30.88,-0.39
SARLAPOLY,101.75,102.15,-0.39
GROWWNET,10.28,10.32,-0.39
KOHINOOR,23.05,23.14,-0.39
IIFLCAPS,334.15,335.45,-0.39
DMCC,277.65,278.75,-0.39
CHALET,859.7,863.1,-0.39
ELECTCAST,71.98,72.26,-0.39
METROGLOBL,134.49,135.02,-0.39
