TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-08-07,2026-08-07,CM,NSE,STK,16669,INE917I01010,BAJAJ-AUTO,EQ,,,,,BAJAJ AUTO LIMITED,11580.0,11730.0,11574.0,11662.0,11662.0,11620.0,,11661.91,,,208968,2439607466.0,31908,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,19531,INE933K01021,BAJAJCON,EQ,,,,,BAJAJ CONSUMER CARE LTD,532.6,545.0,532.0,537.45,534.1,532.6,,537.44,,,393728,212579188.7,12914,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,15034,INE193E01025,BAJAJELEC,EQ,,,,,BAJAJ ELECT.LTD,379.4,393.9,366.3,371.15,369.25,382.5,,371.18,,,2177405,833941752.25,33078,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,317,INE296A01032,BAJFINANCE,EQ,,,,,BAJAJ FINANCE LIMITED,1113.0,1113.0,1074.5,1078.0,1078.0,1144.8,,1078.04,,,15614001,17023067677.2,306196,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,16675,INE918I01026,BAJAJFINSV,EQ,,,,,BAJAJ FINSERV LTD.,2050.0,2050.0,1988.0,2008.9,2008.9,2086.0,,2008.87,,,2416624,4851744085.8,147211,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,6863,INE411U01027,BAJAJHCARE,EQ,,,,,BAJAJ HEALTHCARE LIMITED,330.0,332.95,325.55,329.8,330.0,329.2,,329.78,,,90950,29949027.3,3204,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,308,INE306A01021,BAJAJHIND,EQ,,,,,BAJAJ HINDUSTHAN SUGAR LT,17.46,17.8,17.44,17.57,17.58,17.53,,17.57,,,3712581,65326951.92,5394,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,305,INE118A01012,BAJAJHLDNG,EQ,,,,,BAJAJ HOLDINGS & INVS LTD,11400.0,11428.0,11263.0,11263.0,11263.0,11387.0,,11263.14,,,25976,294574360.0,8694,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,25270,INE377Y01014,BAJAJHFL,EQ,,,,,BAJAJ HOUSING FINANCE LTD,86.55,86.55,85.61,85.79,85.78,86.41,,85.79,,,2173109,186700134.91,20363,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,762563,INE704G01024,BAJAJST,EQ,,,,,BAJAJ STEEL INDS. LTD.,384.0,393.05,384.0,390.4,393.05,386.8,,390.17,,,5789,2254360.45,311,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,20531,INE0KQN01018,BAJEL,EQ,,,,,BAJEL PROJECTS LIMITED,193.35,197.8,190.0,191.78,191.0,194.34,,191.83,,,362679,70146215.56,7360,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,13441,INE083D01012,BALPHARMA,EQ,,,,,BAL PHARMA LTD.,88.02,89.59,86.97,89.23,89.45,86.89,,89.26,,,14255,1263373.53,803,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,14501,INE050E01027,BALAMINES,EQ,,,,,BALAJI AMINES LIMITED,2109.0,2109.0,2022.8,2029.6,2035.0,2100.8,,2029.3,,,110661,227659490.2,11201,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,30030,INE0PQ601019,BALAJIPHOS,SM,,,,,BALAJI PHOSPHATES LIMITED,89.2,89.2,89.0,89.0,89.0,89.0,,89.0,,,5000,445200.0,3,F1,1000,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,9158,INE794B01026,BALAJITELE,EQ,,,,,BALAJI TELEFILMS LIMITED.,85.1,86.87,84.21,85.72,85.1,85.54,,85.79,,,61653,5257715.13,915,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,11309,INE618N01022,BALAXI,EQ,,,,,BALAXI PHARMA LTD,24.18,24.75,24.0,24.32,24.27,24.2,,24.32,,,16200,393617.13,122,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,335,INE787D01026,BALKRISIND,EQ,,,,,BALKRISHNA IND. LTD,2430.0,2498.8,2430.0,2466.3,2479.0,2465.7,,2466.32,,,116753,288304358.6,15079,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,10181,INE875R01011,BALKRISHNA,EQ,,,,,BALKRISHNA PAPER MILLS L,17.96,17.96,17.5,17.66,17.51,17.37,,17.58,,,4615,82074.26,52,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,338,INE164A01016,BALMLAWRIE,EQ,,,,,BALMER LAWRIE & CO LTD,177.49,177.5,173.77,175.19,175.4,176.74,,175.2,,,90946,15953910.36,1795,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,762603,INE525F01025,BLIL,EQ,,,,,BALMER LAWRIE INVSTS. L,70.83,71.29,70.41,70.75,71.0,71.12,,70.78,,,44327,3148300.42,626,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,341,INE119A01028,BALRAMCHIN,EQ,,,,,BALRAMPUR CHINI MILLS LTD,635.0,637.0,624.7,633.45,635.0,629.3,,633.48,,,394390,249153713.2,12342,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,23607,INE011E01029,BALUFORGE,EQ,,,,,BALU FORGE INDUSTRIES LTD,459.9,478.9,452.75,469.05,469.95,458.45,,469.04,,,1528723,717397383.9,26247,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,347,INE655B01011,BANARBEADS,EQ,,,,,BANARAS BEADS LTD,117.2,117.2,113.25,113.86,113.5,114.23,,113.86,,,812,93014.56,59,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,13880,INE213C01025,BANCOINDIA,EQ,,,,,BANCO PRODUCTS (I) LTD,682.0,690.5,679.6,686.95,683.0,681.85,,686.8,,,111014,76199423.95,6765,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,2263,INE545U01014,BANDHANBNK,EQ,,,,,BANDHAN BANK LIMITED,174.66,177.2,173.52,176.02,176.02,174.66,,175.97,,,10729624,1886623854.38,91669,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,760325,INF194KB1KJ7,GOLDBND,EQ,,,,,BANDHANAMC - GOLDBND,149.26,155.17,115.17,149.45,149.85,147.78,,149.38,,,29922,4433877.3,233,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,18783,INF194KA1U07,IDFNIFTYET,EQ,,,,,BANDHANAMC - IDFNIFTYET,279.97,279.97,270.91,272.01,273.9,275.78,,272.01,,,4591,1247648.45,101,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,760328,INF194KB1KI9,SILVERBND,EQ,,,,,BANDHANAMC - SILVERBND,221.07,237.27,221.07,231.19,230.9,225.09,,231.19,,,75583,17241812.95,341,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,15303,INE863I01016,BANG,EQ,,,,,BANG OVERSEAS LTD.,30.75,30.75,29.85,30.01,30.0,30.16,,30.02,,,6393,192713.44,94,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,4668,INE028A01039,BANKBARODA,EQ,,,,,BANK OF BARODA,249.99,251.25,248.02,250.7,250.7,251.0,,250.69,,,7479873,1868906654.68,54716,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,4745,INE084A01016,BANKINDIA,EQ,,,,,BANK OF INDIA,142.95,145.14,142.0,145.0,145.0,142.66,,145.0,,,8569425,1230344603.06,34434,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,11377,INE457A01014,MAHABANK,EQ,,,,,BANK OF MAHARASHTRA,78.05,78.55,77.2,78.28,78.48,78.17,,78.28,,,9248212,720002348.72,100279,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,828,INE862Y01015,BANKA,BE,,,,,BANKA BIOLOO LIMITED,86.01,86.79,83.0,86.31,86.5,87.22,,86.31,,,5464,462443.54,34,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,12037,INE186H01022,BASML,BE,,,,,BANNARI AM SPIN MILL LTD.,27.25,27.5,26.77,27.04,27.01,27.1,,27.04,,,49967,1357624.25,114,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,350,INE459A01010,BANARISUG,EQ,,,,,BANNARI AMMAN SUGARS LTD,3510.0,3534.9,3476.2,3491.0,3491.0,3510.5,,3491.0,,,66,231617.9,24,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,24386,INE0B9K01025,BANSALWIRE,EQ,,,,,BANSAL WIRE INDUSTRIES L,333.25,340.75,331.0,332.2,331.2,331.1,,332.2,,,284713,95075514.0,8081,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,14511,INE629D01020,BANSWRAS,EQ,,,,,BANSWARA SYNTEX LIMITED,123.78,124.49,122.2,123.88,124.0,123.78,,123.88,,,23990,2949239.32,426,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,15073,INE139I01011,BVCL,EQ,,,,,BARAK VALLEY CEM. LTD.,42.0,43.0,41.0,41.37,41.84,42.53,,41.37,,,21859,919429.24,169,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,29176,INE0QX401014,BARFLEX,SM,,,,,BARFLEX POLYFILMS LIMITED,55.0,55.0,52.55,55.0,55.0,56.0,,55.0,,,8000,435100.0,4,F1,2000,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,24117,INF251K01TL6,BBNPNBETF,EQ,,,,,BARODABNP - BBNPNBETF,58.6,58.63,58.21,58.46,58.46,58.44,,57.02,,,709,41348.81,17,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,20547,INF251K01SU9,BBNPPGOLD,EQ,,,,,BARODABNP - BBNPPGOLD,142.95,145.0,141.05,144.3,145.0,142.95,,144.34,,,5368,771177.4,84,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,368,INE373A01013,BASF,EQ,,,,,BASF INDIA LTD,4008.0,4150.0,4008.0,4091.0,4089.0,4125.0,,4090.83,,,66610,272639999.0,10384,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,18442,INE0OCC01013,BASILIC,SM,,,,,BASILIC FLY STUDIO LTD,197.55,198.65,190.0,191.9,191.1,194.65,,191.9,,,10800,2085555.0,35,F1,300,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,371,INE176A01028,BATAINDIA,EQ,,,,,BATA INDIA LTD,728.1,730.0,717.75,720.5,719.95,728.1,,720.49,,,127012,91838208.75,8013,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,762568,INE177C01022,BATLIBOI,EQ,,,,,BATLIBOI LTD.,101.51,104.79,89.11,91.13,89.65,102.67,,91.13,,,491758,47290641.28,5588,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,17927,INE462A01022,BAYERCROP,EQ,,,,,BAYER CROPSCIENCE LTD,4214.9,4241.4,4167.1,4177.2,4173.1,4214.9,,4176.79,,,20370,85391564.9,4194,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,2513,INE412G01024,BCLIND,EQ,,,,,BCL INDUSTRIES LIMITED,36.7,37.09,36.65,36.96,37.09,36.75,,36.96,,,367622,13552177.38,2059,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,761494,INE00SW01015,BCPL,EQ,,,,,BCPL RAILWAY INFRA LTD,70.0,70.84,68.3,69.77,69.5,70.09,,69.79,,,6490,451150.11,264,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,23925,INE639X01027,BEACON,ST,,,,,BEACON TRUSTEESHIP LTD,89.0,93.1,88.95,91.95,91.95,88.7,,91.95,,,26000,2368850.0,23,F1,1000,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,17933,INE520H01022,BEARDSELL,EQ,,,,,BEARDSELL LIMITED,27.15,27.79,27.0,27.24,27.21,27.29,,27.24,,,10809,294576.38,127,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,20196,INE844K01012,BEDMUTHA,EQ,,,,,BEDMUTHA INDUST LTD,112.8,117.95,111.6,113.01,113.0,112.41,,113.01,,,3178,361322.54,40,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,762573,INE213D01015,BEEKAY,EQ,,,,,BEEKAY STEEL INDS. LTD.,394.9,400.0,390.0,394.0,394.0,394.45,,395.11,,,5786,2273837.15,108,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,757938,INE344T01014,BELLACASA,EQ,,,,,BELLA CASA FASH AND RET L,240.34,243.33,236.58,241.85,242.47,240.39,,241.77,,,7071,1693272.2,361,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,757102,INE894V01022,BELRISE,EQ,,,,,BELRISE INDUSTRIES LTD,244.61,250.0,244.0,248.21,248.05,244.61,,248.21,,,6171893,1528466708.82,54820,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,15067,INE0N7W01012,BLAL,EQ,,,,,BEML LAND ASSETS LIMITED,173.82,173.9,170.12,171.41,172.95,173.37,,171.41,,,11451,1967879.16,378,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,395,INE258A01024,BEML,EQ,,,,,BEML LIMITED,1729.9,1817.6,1686.4,1787.8,1795.0,1725.1,,1787.97,,,1253510,2205946603.7,79988,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,762578,INE083K01017,BENGALASM,EQ,,,,,BENGAL & ASSAM CO. LTD.,6206.0,6320.5,6150.0,6178.5,6167.5,6230.5,,6182.34,,,415,2594777.5,189,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,404,INE463A01038,BERGEPAINT,EQ,,,,,BERGER PAINTS (I) LTD,538.0,544.85,529.05,530.55,530.1,537.6,,530.54,,,286606,152784523.75,11784,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,2306,INE052T01021,BESTAGRO,EQ,,,,,BEST AGROLIFE LIMITED,20.01,20.38,19.83,20.08,20.19,20.24,,20.08,,,1882251,37825978.42,4112,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,759842,INE351Y01019,BETA,EQ,,,,,BETA DRUGS LIMITED,2539.9,2600.0,2306.0,2373.7,2394.0,2518.9,,2373.7,,,99552,239226076.4,16239,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,5662,INE0HQI01014,BEWLTD,SM,,,,,BEW ENGINEERING LIMITED,55.0,55.35,51.0,55.1,54.85,55.0,,55.1,,,43000,2294925.0,73,F1,500,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,21113,INE878K01010,BFINVEST,EQ,,,,,BF INVESTMENT LIMITED,470.6,479.7,461.05,469.55,469.95,472.95,,469.61,,,41333,19522958.9,1923,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,14567,INE243D01012,BFUTILITIE,EQ,,,,,BF UTILITIES LIMITED,558.2,567.0,553.05,558.6,559.2,560.15,,558.57,,,55519,31092438.25,1860,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,764183,INF0QA701CI0,BANK10BETF,EQ,,,,,BFAM - BANK10BETF,21.15,22.3,21.0,21.01,21.5,21.29,,21.01,,,1543,32470.6,27,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,21986,INF0QA701714,BANKBETF,EQ,,,,,BFAM - BANKBETF,58.71,59.0,58.68,58.8,58.75,58.96,,58.84,,,9748,572848.28,145,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,23915,INF0QA701854,LIQUIDBETF,EQ,,,,,BFAM - LIQUIDBETF,1093.81,1093.83,1093.81,1093.82,1093.82,1093.38,,1093.82,,,240954,263560253.69,142,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,21959,INF0QA701722,NIFTYBETF,EQ,,,,,BFAM - NIFTYBETF,253.09,254.03,252.16,252.43,252.54,253.09,,250.72,,,2232,564707.48,86,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,15193,INE661I01014,BGRENERGY,BE,,,,,BGR ENERGY SYSTEMS LTD,251.95,266.8,250.0,266.7,266.8,254.1,,267.21,,,47472,12477377.15,732,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,758228,INE0ZRC01017,BHADORA,ST,,,,,BHADORA INDUSTRIES LTD,88.95,92.1,88.95,92.1,92.1,87.75,,92.1,,,20400,1858860.0,13,F1,1200,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,13427,INE354C01027,BHAGERIA,BE,,,,,BHAGERIA INDUSTRIES LTD,208.9,210.4,205.0,207.43,210.4,207.07,,207.44,,,13120,2717213.34,191,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,6164,INE414D01027,BHAGCHEM,EQ,,,,,BHAGIRADHA CHEM & INDS L,273.0,294.95,272.25,285.6,290.8,275.4,,285.6,,,242919,69591948.55,7932,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,20799,INE458B01036,BHAGYANGR,BE,,,,,BHAGYANAGAR INDIA LIMITED,381.9,399.95,377.0,393.2,393.6,382.05,,393.26,,,102130,39721495.55,1274,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,19560,INE474E01029,BHANDARI,BE,,,,,BHANDARI HOSIERY EXP LTD,2.86,2.87,2.84,2.86,2.87,2.86,,2.86,,,81724,233754.28,145,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,419,INE922A01025,BEPL,EQ,,,,,BHANSALI ENG. POLYMERS LT,122.1,125.8,121.11,123.57,123.3,122.42,,123.57,,,2585719,320110323.29,18096,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,13761,INE464A01036,BBL,EQ,,,,,BHARAT BIJLEE LTD,2354.9,2359.0,2310.1,2329.4,2315.0,2345.8,,2329.45,,,25853,60409632.2,3278,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,760726,INE05XR01022,BHARATCOAL,EQ,,,,,BHARAT COKING COAL LTD,34.2,34.25,34.0,34.07,34.09,34.26,,34.07,,,3243842,110593214.29,10385,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,2144,INE171Z01026,BDL,EQ,,,,,BHARAT DYNAMICS LIMITED,1299.0,1311.9,1288.5,1294.0,1294.0,1299.0,,1294.0,,,872088,1133578745.9,32733,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,383,INE263A01024,BEL,EQ,,,,,BHARAT ELECTRONICS LTD,401.0,403.0,398.35,401.0,401.0,399.2,,401.02,,,10798068,4330691819.8,123229,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,422,INE465A01025,BHARATFORG,EQ,,,,,BHARAT FORGE LTD,2209.9,2270.0,2190.4,2265.2,2265.2,2210.0,,2265.97,,,1152060,2584851409.1,46363,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,9397,INE561C01019,BHARATGEAR,BE,,,,,BHARAT GEARS LTD,106.55,107.81,105.2,106.25,106.5,107.63,,106.25,,,21916,2333660.5,272,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,526,INE029A01011,BPCL,EQ,,,,,BHARAT PETROLEUM CORP  LT,320.9,323.55,317.1,321.0,321.0,323.7,,321.0,,,5431740,1741301780.3,47043,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,3834,INE838B01021,BHARATRAS,EQ,,,,,BHARAT RASAYAN LTD,1365.7,1385.0,1351.0,1358.2,1380.0,1375.3,,1358.21,,,5987,8163571.1,1026,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,21683,INE727S01012,BRNL,EQ,,,,,BHARAT ROAD NETWORK LTD,18.05,18.05,17.52,17.79,17.85,17.62,,17.79,,,10280,182531.37,184,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,30244,INE415D01024,BHARATSE,EQ,,,,,BHARAT SEATS LIMITED,221.99,244.0,221.2,240.89,240.34,223.47,,240.88,,,751268,177149496.69,13905,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,16123,INE316L01019,BHARATWIRE,EQ,,,,,BHARAT WIRE ROPES LTD.,206.5,208.0,198.0,201.17,201.98,205.78,,201.18,,,230329,46566118.64,4597,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,10604,INE397D01024,BHARTIARTL,EQ,,,,,BHARTI AIRTEL LIMITED,1938.3,1961.0,1938.3,1959.9,1959.9,1948.0,,1959.9,,,3019876,5895973991.9,114927,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,23489,INE343G01021,BHARTIHEXA,EQ,,,,,BHARTI HEXACOM LIMITED,1520.0,1551.5,1503.8,1538.8,1516.0,1514.5,,1538.72,,,146539,225097464.8,10543,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,7848,INE828A01016,BIL,EQ,,,,,BHARTIYA INTERNATIONAL,832.0,845.05,802.6,830.35,834.95,809.9,,831.0,,,7893,6547147.2,524,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,438,INE257A01026,BHEL,EQ,,,,,BHEL,406.95,418.7,402.2,405.2,405.2,408.15,,405.27,,,9754089,4011363971.65,77877,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,762621,INE274K01012,BTTL,BE,,,,,BHILWARA TECHNICAL TEXT L,45.53,46.4,44.01,44.2,44.2,45.53,,44.2,,,3149,140380.72,31,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,18431,INE412U01025,BIGBLOC,EQ,,,,,BIGBLOC CONSTRUCTION LTD,46.84,47.9,46.34,46.85,46.92,46.72,,46.84,,,25283,1189289.51,264,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,11966,INE00E101023,BIKAJI,EQ,,,,,BIKAJI FOODS INTERN LTD,619.0,629.4,619.0,623.5,623.3,624.25,,623.5,,,124458,77627244.7,13734,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,25527,INE0SQH01013,BIKEWO,ST,,,,,BIKEWO GREEN TECH LIMITED,78.4,78.5,76.0,78.5,78.5,74.8,,78.5,,,132000,10340400.0,60,F1,2000,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,13622,INE071A01013,BILVYAPAR,BE,,,,,BIL VYAPAR LIMITED,3.9,4.09,3.8,4.08,4.08,3.9,,4.13,,,2740,11064.7,23,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,762583,INE986A01012,BI,EQ,,,,,BILCARE LTD.,61.01,63.5,61.01,62.92,63.39,61.25,,62.65,,,5344,332048.24,74,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,759806,INE0HOQ01053,GROWW,EQ,,,,,BILLIONBRAINS GARAGE VN L,189.94,191.63,189.41,190.5,190.6,189.04,,190.5,,,15400597,2933026027.44,80362,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,762588,INE469A01019,BIMETAL,EQ,,,,,BIMETAL BEARINGS LTD.,650.0,666.3,644.1,665.45,665.8,660.15,,665.42,,,519,341499.0,76,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,763598,INE1BKA01015,BMLL,SM,,,,,BIO MEDICA LABORATORIES L,157.25,157.25,145.0,145.95,145.0,150.05,,145.95,,,78000,11798150.0,71,F1,1000,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,11373,INE376G01013,BIOCON,EQ,,,,,BIOCON LIMITED.,430.0,436.2,425.3,426.35,426.35,436.6,,426.55,,,5265823,2257882471.4,49649,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,4136,INE829A01014,BIOFILCHEM,EQ,,,,,BIOFIL CHEM & PHARMA LTD,31.41,33.5,31.32,32.39,32.82,32.23,,32.39,,,5402,174287.39,133,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,760942,INE0XW001014,BIOPOL,SM,,,,,BIOPOL CHEMICALS LIMITED,101.7,103.7,99.0,101.9,101.9,99.5,,101.9,,,67200,6858300.0,54,F1,1200,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,6815,INE800A01015,BIRLACABLE,BE,,,,,BIRLA CABLE LIMITED,248.0,258.0,235.34,254.21,255.0,247.72,,254.25,,,618091,152707125.57,4913,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,480,INE340A01012,BIRLACORPN,EQ,,,,,BIRLA CORPORATION LTD,910.0,917.45,899.0,914.35,915.0,909.1,,914.35,,,51553,46817387.7,5227,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,762593,INE372E01025,BIRLAPREC,EQ,,,,,BIRLA PRECISION TECH L,34.5,35.34,34.5,35.05,35.1,34.94,,35.05,,,7809,272386.81,122,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,1455,INE557A01011,BIRLANU,EQ,,,,,BIRLANU LIMITED,1538.7,1660.0,1481.1,1641.5,1640.0,1538.7,,1641.35,,,111225,176316374.1,10835,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,24404,INF209KC1134,ABGSEC,EQ,,,,,BIRLASLAMC - ABGSEC,114.89,115.2,114.31,114.31,114.31,114.89,,114.31,,,801,91787.21,13,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,760247,INF209KC1670,ABSL10BANK,EQ,,,,,BIRLASLAMC - ABSL10BANK,171.23,174.0,169.5,170.35,172.5,171.96,,170.35,,,129124,22109076.25,233,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,13987,INF209KB17D5,ABSLBANETF,EQ,,,,,BIRLASLAMC - ABSLBANETF,59.03,59.56,59.03,59.34,59.3,59.43,,59.34,,,363165,21504162.61,201,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,14518,INF209KB18T9,ABSLLIQUID,EQ,,,,,BIRLASLAMC - ABSLLIQUID,999.99,1000.01,999.99,1000.0,999.99,999.99,,1000.0,,,3869,3869003.14,17,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,761066,INF209KC1662,ABSLMSCIN,EQ,,,,,BIRLASLAMC - ABSLMSCIN,30.37,30.7,30.0,30.44,30.7,30.22,,30.44,,,608,18327.56,16,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,7339,INF209KB16D7,ABSLNN50ET,EQ,,,,,BIRLASLAMC - ABSLNN50ET,80.33,80.33,77.28,78.45,78.45,78.38,,78.45,,,9608,754879.87,205,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,5957,INF209KB10E8,BSLSENETFG,EQ,,,,,BIRLASLAMC - BSLSENETFG,80.97,80.97,78.33,79.16,80.0,79.54,,79.16,,,2112,167510.11,111,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,6297,INF209KB10C2,HEALTHY,EQ,,,,,BIRLASLAMC - HEALTHY,17.17,17.39,17.12,17.24,17.25,17.17,,17.24,,,204241,3513768.49,873,F1,1,,,,,
2026-08-07,2026-08-07,CM,NSE,STK,10693,INF209KB14K7,MOMENTUM,EQ,,,,,BIRLASLAMC - MOMENTUM,30.97,31.48,30.97,31.42,31.12,30.64,,31.42,,,154700,4844816.93,209,F1,1,,,,,
